GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,homePosition,homePoints,homePercentage,awayPosition,awayPoints,awayPercentage,Home Odds,Away Odds,previous_game_home_win_loss,previous_game_away_win_loss,previous_game_home_position,previous_game_home_points,previous_game_home_percentage,previous_game_away_position,previous_game_away_points,previous_game_away_percentage,Day,Month,MinutesSinceMidnight,HomeProbability,AwayProbability
2017R1904,2017,19,2017-07-29,20.8,10.2,0.0,11,1900-01-01 16:05:00,30335,13,2.3,3.5,5.7,9.9,63,15,1.3,2.8,3.12,8.13,61,5.0,44.0,130.8,11.0,36.0,96.7,1.16,5.15,0.0,0.0,5.0,40.0,132.1,11.0,36.0,96.7,5,7,965,0.8620689655172414,0.1941747572815534
2017R1909,2017,19,2017-07-30,17.9,6.3,6.4,3,1900-01-01 14:40:00,32652,17,4.1,9.4,12.7,17.11,113,2,3.2,3.5,5.8,6.9,45,8.0,40.0,105.9,18.0,16.0,70.1,1.07,8.25,0.0,1.0,9.0,36.0,101.4,18.0,16.0,71.8,6,7,880,0.9345794392523364,0.12121212121212122
2017R1908,2017,19,2017-07-30,17.8,10.4,0.0,1,1900-01-01 15:20:00,33269,4,4.3,9.6,12.9,15.13,103,1,2.1,3.4,10.4,16.7,103,13.0,30.0,96.9,1.0,54.0,137.1,2.59,1.5,1.0,1.0,13.0,28.0,96.7,1.0,52.0,139.9,6,7,920,0.3861003861003861,0.6666666666666666
2017R1907,2017,19,2017-07-30,17.8,10.4,0.0,4,1900-01-01 13:10:00,48754,18,5.4,8.9,15.1,19.13,127,5,4.5,7.1,11.15,13.19,97,9.0,40.0,100.3,10.0,36.0,107.1,2.14,1.7,1.0,1.0,10.0,36.0,98.2,8.0,36.0,109.7,6,7,790,0.4672897196261682,0.5882352941176471
2017R2001,2017,20,2017-08-04,13.7,5.4,2.6,8,1900-01-01 19:50:00,30833,7,2.3,5.6,7.8,8.13,61,16,7.5,10.5,11.9,16.11,107,4.0,50.0,115.1,6.0,44.0,117.2,2.27,1.63,1.0,0.0,2.0,50.0,119.2,6.0,40.0,114.7,4,8,1190,0.44052863436123346,0.6134969325153374
2017R2005,2017,20,2017-08-05,13.9,7.3,0.0,4,1900-01-01 19:25:00,33394,12,1.5,1.9,4.11,7.15,57,4,2.7,5.11,11.12,16.15,111,16.0,20.0,86.8,12.0,34.0,100.2,2.81,1.43,1.0,0.0,16.0,20.0,89.0,13.0,30.0,96.9,5,8,1165,0.35587188612099646,0.6993006993006994
2017R2006,2017,20,2017-08-05,18.6,11.0,0.8,3,1900-01-01 17:40:00,27050,6,3.5,7.8,11.12,12.18,90,8,4.0,5.4,8.7,10.7,67,14.0,32.0,81.2,15.0,24.0,82.0,1.54,2.47,0.0,0.0,14.0,28.0,79.1,15.0,24.0,82.4,5,8,1060,0.6493506493506493,0.4048582995951417
2017R2004,2017,20,2017-08-05,23.1,9.0,0.0,6,1900-01-01 16:35:00,16148,2,2.2,7.6,11.9,13.11,89,18,6.6,8.11,8.16,14.19,103,18.0,16.0,70.9,7.0,44.0,101.1,4.1,1.23,0.0,1.0,18.0,16.0,70.1,9.0,40.0,100.3,5,8,995,0.24390243902439027,0.8130081300813008
2017R2003,2017,20,2017-08-05,13.9,7.3,0.0,1,1900-01-01 14:10:00,58562,5,5.5,5.8,7.14,11.18,84,3,2.1,4.4,9.5,11.1,76,8.0,40.0,107.3,17.0,20.0,79.6,1.22,4.25,0.0,0.0,10.0,36.0,107.1,17.0,20.0,79.0,5,8,850,0.819672131147541,0.23529411764705882
2017R2007,2017,20,2017-08-06,12.5,7.9,0.2,4,1900-01-01 13:10:00,22688,15,3.2,7.5,10.7,15.13,103,17,3.5,7.8,10.1,14.11,95,11.0,40.0,97.3,9.0,40.0,105.0,1.71,2.13,0.0,1.0,11.0,36.0,96.7,8.0,40.0,105.9,6,8,790,0.5847953216374269,0.4694835680751174
2017R2008,2017,20,2017-08-06,12.5,7.9,0.2,1,1900-01-01 15:20:00,58342,14,5.4,6.8,9.1,13.15,93,10,1.3,2.5,4.8,9.1,64,3.0,52.0,112.0,13.0,34.0,87.8,1.69,2.16,1.0,1.0,4.0,48.0,110.5,12.0,34.0,88.8,6,8,920,0.591715976331361,0.4629629629629629
2017R2009,2017,20,2017-08-06,13.7,8.0,9.2,11,1900-01-01 16:10:00,45028,1,1.9,5.15,12.18,18.22,130,13,1.1,1.3,4.4,7.4,46,1.0,58.0,141.5,5.0,44.0,122.5,1.51,2.54,0.0,1.0,1.0,54.0,137.1,5.0,44.0,130.8,6,8,970,0.6622516556291391,0.39370078740157477
2017R2101,2017,21,2017-08-11,16.6,8.2,0.0,4,1900-01-01 19:50:00,30672,18,3.1,6.7,6.12,7.15,57,9,4.5,7.5,13.8,16.9,105,9.0,44.0,98.3,2.0,56.0,117.7,2.2,1.66,1.0,1.0,7.0,44.0,101.1,2.0,52.0,115.3,4,8,1190,0.45454545454545453,0.6024096385542169
2017R2102,2017,21,2017-08-12,21.9,10.0,0.0,7,1900-01-01 13:45:00,39281,16,8.2,13.6,17.7,22.11,143,6,1.1,1.3,4.5,5.9,39,5.0,48.0,123.6,14.0,32.0,77.1,1.05,9.58,1.0,1.0,6.0,44.0,117.2,14.0,32.0,81.2,5,8,825,0.9523809523809523,0.10438413361169102
2017R2104,2017,21,2017-08-12,29.0,10.4,0.0,6,1900-01-01 16:35:00,17772,2,3.2,9.4,15.6,22.1,142,8,6.5,8.9,9.9,12.12,84,18.0,20.0,74.5,15.0,24.0,80.5,1.46,2.69,0.0,0.0,18.0,16.0,70.9,15.0,24.0,82.0,5,8,995,0.684931506849315,0.3717472118959108
2017R2103,2017,21,2017-08-12,17.1,10.3,0.0,8,1900-01-01 14:10:00,32266,7,3.2,8.5,8.9,11.14,80,14,3.4,4.5,7.9,9.12,66,3.0,54.0,115.4,4.0,52.0,110.5,2.25,1.64,0.0,1.0,4.0,50.0,115.1,3.0,52.0,112.0,5,8,850,0.4444444444444444,0.6097560975609756
2017R2106,2017,21,2017-08-12,20.2,13.6,19.8,3,1900-01-01 17:40:00,30491,17,4.0,9.2,10.4,15.1,100,3,3.3,3.7,9.1,12.11,83,8.0,44.0,105.7,17.0,20.0,79.8,1.12,6.21,0.0,0.0,9.0,40.0,105.0,17.0,20.0,79.6,5,8,1060,0.8928571428571428,0.1610305958132045
2017R2105,2017,21,2017-08-12,17.2,9.4,0.0,4,1900-01-01 19:25:00,38487,5,2.2,5.4,9.7,12.8,80,1,5.3,10.6,14.9,18.15,123,10.0,40.0,104.5,1.0,62.0,142.1,3.7,1.27,1.0,1.0,8.0,40.0,107.3,1.0,58.0,141.5,5,8,1165,0.27027027027027023,0.7874015748031495
2017R2108,2017,21,2017-08-13,11.1,-0.2,0.0,9,1900-01-01 15:20:00,14509,10,5.3,10.5,15.5,18.8,116,12,3.1,5.2,12.4,14.5,89,12.0,38.0,89.8,16.0,20.0,86.2,1.34,3.21,0.0,0.0,13.0,34.0,87.8,16.0,20.0,86.8,6,8,920,0.7462686567164178,0.3115264797507788
2017R2109,2017,21,2017-08-13,22.4,8.8,0.0,11,1900-01-01 16:10:00,37533,13,2.4,7.8,10.11,14.14,98,4,1.3,4.4,8.8,10.11,71,6.0,48.0,123.2,13.0,34.0,98.7,1.35,3.16,0.0,1.0,5.0,44.0,122.5,12.0,34.0,100.2,6,8,970,0.7407407407407407,0.3164556962025316
2017R2107,2017,21,2017-08-13,18.4,7.4,0.0,1,1900-01-01 13:10:00,53115,11,6.3,9.6,10.9,14.12,96,15,1.1,4.4,8.11,10.12,72,7.0,44.0,106.0,11.0,40.0,96.1,1.57,2.43,0.0,1.0,10.0,40.0,104.8,11.0,40.0,97.3,6,8,790,0.6369426751592356,0.4115226337448559
2017R2201,2017,22,2017-08-18,14.4,8.6,3.4,11,1900-01-01 19:20:00,51466,1,2.2,5.5,8.1,11.14,80,16,5.1,7.1,11.3,13.5,83,1.0,62.0,139.9,6.0,52.0,122.6,1.61,2.3,1.0,1.0,1.0,62.0,142.1,5.0,48.0,123.6,4,8,1160,0.6211180124223602,0.4347826086956522
2017R2206,2017,22,2017-08-19,20.9,12.9,0.0,2,1900-01-01 19:25:00,16817,8,3.1,6.1,8.1,9.3,57,5,4.2,6.8,8.11,12.18,90,16.0,24.0,79.8,8.0,44.0,106.1,3.13,1.36,0.0,0.0,15.0,24.0,80.5,10.0,40.0,104.5,5,8,1165,0.3194888178913738,0.7352941176470588
2017R2203,2017,22,2017-08-19,11.8,4.0,7.0,1,1900-01-01 14:10:00,47889,4,6.1,7.2,9.4,9.5,59,7,2.2,6.5,8.6,10.1,70,13.0,34.0,98.1,3.0,58.0,115.5,2.57,1.5,0.0,1.0,13.0,34.0,98.7,3.0,54.0,115.4,5,8,850,0.38910505836575876,0.6666666666666666
2017R2205,2017,22,2017-08-19,11.8,4.0,7.0,4,1900-01-01 19:25:00,35799,3,4.4,6.4,10.4,12.5,77,10,1.1,5.7,8.8,10.1,70,15.0,24.0,80.9,12.0,38.0,89.8,3.73,1.27,0.0,1.0,17.0,20.0,79.8,12.0,38.0,89.8,5,8,1165,0.2680965147453083,0.7874015748031495
2017R2204,2017,22,2017-08-19,16.5,8.4,0.0,10,1900-01-01 16:35:00,15751,9,2.1,7.4,8.6,12.9,81,17,3.1,6.3,8.5,9.6,60,2.0,60.0,118.3,9.0,44.0,104.3,1.19,4.74,1.0,1.0,2.0,56.0,117.7,8.0,44.0,105.7,5,8,995,0.8403361344537815,0.21097046413502107
2017R2208,2017,22,2017-08-20,13.1,3.1,1.8,4,1900-01-01 15:20:00,29126,15,4.3,8.14,14.17,18.19,127,12,5.2,6.3,8.5,12.6,78,10.0,44.0,98.9,17.0,20.0,84.8,1.32,3.33,0.0,0.0,11.0,40.0,96.1,16.0,20.0,86.2,6,8,920,0.7575757575757576,0.3003003003003003
2017R2209,2017,22,2017-08-20,16.9,10.3,2.8,3,1900-01-01 14:40:00,34204,6,3.4,3.5,5.8,7.9,51,14,3.0,11.2,18.5,25.5,155,14.0,32.0,73.8,4.0,56.0,116.7,3.98,1.24,0.0,0.0,14.0,32.0,77.1,4.0,52.0,110.5,6,8,880,0.25125628140703515,0.8064516129032259
2017R2207,2017,22,2017-08-20,13.1,3.1,1.8,1,1900-01-01 13:10:00,30422,11,3.3,6.6,11.8,16.8,104,2,2.3,6.3,9.5,14.7,91,7.0,48.0,106.4,18.0,20.0,75.0,1.11,6.44,1.0,1.0,7.0,44.0,106.0,18.0,20.0,74.5,6,8,790,0.9009009009009008,0.15527950310559005
2017R2301,2017,23,2017-08-25,14.2,4.6,0.0,4,1900-01-01 19:50:00,48090,10,5.3,9.5,12.6,15.9,99,18,4.2,7.4,10.7,13.12,90,12.0,42.0,90.7,10.0,44.0,97.1,1.89,1.91,0.0,0.0,12.0,38.0,89.8,11.0,44.0,97.4,4,8,1190,0.5291005291005292,0.5235602094240838
2017R2305,2017,23,2017-08-26,14.8,8.9,0.0,8,1900-01-01 19:25:00,30087,7,5.3,6.7,12.11,15.13,103,9,3.1,5.6,6.7,8.11,59,2.0,62.0,117.4,4.0,60.0,114.8,2.21,1.66,1.0,1.0,3.0,58.0,115.5,2.0,60.0,118.3,5,8,1165,0.45248868778280543,0.6024096385542169
2017R2304,2017,23,2017-08-26,20.5,7.2,0.0,7,1900-01-01 16:35:00,38965,16,3.4,6.7,13.1,21.12,138,3,1.0,5.1,8.4,8.9,57,6.0,56.0,126.8,16.0,24.0,78.2,1.06,9.19,1.0,1.0,6.0,52.0,122.6,15.0,24.0,80.9,5,8,995,0.9433962264150942,0.1088139281828074
2017R2306,2017,23,2017-08-26,14.3,4.1,0.0,11,1900-01-01 19:10:00,34288,13,2.3,9.6,14.12,20.15,135,8,2.1,2.1,2.1,3.2,20,5.0,56.0,129.7,17.0,24.0,76.0,1.05,10.47,1.0,0.0,5.0,52.0,123.1,16.0,24.0,79.8,5,8,1150,0.9523809523809523,0.09551098376313276
2017R2302,2017,23,2017-08-26,15.1,9.1,0.0,1,1900-01-01 13:45:00,51223,4,6.5,9.6,12.1,14.15,99,11,1.3,4.8,9.1,12.11,83,13.0,38.0,99.0,9.0,48.0,105.2,3.1,1.37,0.0,1.0,13.0,34.0,98.1,7.0,48.0,106.4,5,8,825,0.3225806451612903,0.7299270072992701
2017R2303,2017,23,2017-08-26,23.9,12.5,0.0,6,1900-01-01 14:10:00,15416,2,5.0,5.5,8.9,11.13,79,12,1.8,5.9,13.12,19.16,130,18.0,20.0,74.3,15.0,24.0,87.6,1.44,2.8,0.0,0.0,18.0,20.0,75.0,17.0,20.0,84.8,5,8,850,0.6944444444444444,0.35714285714285715
2017R2309,2017,23,2017-08-27,24.2,12.2,0.0,3,1900-01-01 14:40:00,39367,17,4.1,8.4,13.5,15.1,100,1,1.1,5.5,7.1,10.11,71,8.0,48.0,105.7,1.0,62.0,136.0,1.87,1.93,0.0,0.0,9.0,44.0,104.3,1.0,62.0,139.9,6,8,880,0.53475935828877,0.5181347150259068
2017R2308,2017,23,2017-08-27,10.1,4.9,,1,1900-01-01 15:20:00,69104,14,4.2,11.5,12.7,19.8,122,15,1.2,4.3,8.6,12.9,81,3.0,60.0,118.3,11.0,44.0,96.9,1.5,2.56,1.0,1.0,4.0,56.0,116.7,10.0,44.0,98.9,6,8,920,0.6666666666666666,0.390625
2017R2307,2017,23,2017-08-27,10.1,4.9,,4,1900-01-01 13:10:00,42665,5,4.3,8.5,14.8,16.11,107,6,3.1,5.3,9.6,14.8,92,7.0,48.0,106.5,14.0,32.0,74.4,1.1,6.96,1.0,0.0,8.0,44.0,106.1,14.0,32.0,73.8,6,8,790,0.9090909090909091,0.14367816091954022
2018R0101,2018,1,2018-03-22,28.7,10.5,0.0,1,1900-01-01 19:25:00,90151,14,4.4,6.11,11.14,17.19,121,3,6.1,8.3,12.4,15.5,95,7.0,4.0,127.4,12.0,0.0,78.5,1.19,4.65,,,,,,,,,3,3,1165,0.8403361344537815,0.2150537634408602
2018R0102,2018,1,2018-03-23,29.7,15.6,0.0,4,1900-01-01 19:50:00,43016,5,4.2,5.8,8.1,14.15,99,1,3.5,4.9,11.12,12.15,87,8.0,4.0,113.8,11.0,0.0,87.9,1.81,1.99,,,,,,,,,4,3,1190,0.5524861878453039,0.5025125628140703
2018R0103,2018,1,2018-03-24,24.5,20.1,0.6,4,1900-01-01 15:35:00,23731,15,6.4,7.5,11.8,16.11,107,2,3.3,5.8,9.1,12.1,82,6.0,4.0,130.5,13.0,0.0,76.6,1.33,3.29,,,,,,,,,5,3,935,0.7518796992481203,0.303951367781155
2018R0104,2018,1,2018-03-24,31.6,20.5,0.0,11,1900-01-01 16:05:00,38324,13,4.3,8.7,14.1,16.14,110,6,1.4,5.4,7.6,9.6,60,2.0,4.0,183.3,17.0,0.0,54.5,1.19,4.54,,,,,,,,,5,3,965,0.8403361344537815,0.22026431718061673
2018R0106,2018,1,2018-03-24,24.5,20.1,0.6,1,1900-01-01 19:25:00,58051,10,4.4,10.7,13.9,15.11,101,4,3.4,6.4,7.6,9.13,67,3.0,4.0,150.7,16.0,0.0,66.3,1.74,2.08,,,,,,,,,5,3,1165,0.5747126436781609,0.4807692307692307
2018R0108,2018,1,2018-03-25,26.6,17.2,15.0,1,1900-01-01 15:20:00,54112,11,6.1,8.5,12.9,13.16,94,7,5.3,12.8,13.1,14.13,97,10.0,0.0,96.9,9.0,4.0,103.2,1.71,2.15,,,,,,,,,6,3,920,0.5847953216374269,0.46511627906976744
2018R0109,2018,1,2018-03-25,25.8,18.8,0.0,12,1900-01-01 16:20:00,53553,17,4.2,5.3,10.7,13.8,86,16,5.1,9.5,11.6,18.7,115,14.0,0.0,74.8,5.0,4.0,133.7,3.2,1.34,,,,,,,,,6,3,980,0.3125,0.7462686567164178
2018R0201,2018,2,2018-03-29,22.0,14.2,0.0,11,1900-01-01 19:20:00,49743,1,4.4,11.4,14.7,18.1,118,14,4.2,9.4,10.9,12.1,82,7.0,4.0,113.3,12.0,4.0,95.3,1.8,2.01,0.0,1.0,11.0,0.0,87.9,7.0,4.0,127.4,3,3,1160,0.5555555555555556,0.49751243781094534
2018R0202,2018,2,2018-03-30,24.5,11.5,0.0,4,1900-01-01 16:20:00,33966,12,0.6,2.1,6.16,13.17,95,15,1.2,2.1,5.11,5.13,43,5.0,4.0,136.7,13.0,4.0,84.7,3.1,1.37,0.0,1.0,15.0,0.0,70.9,6.0,4.0,130.5,4,3,980,0.3225806451612903,0.7299270072992701
2018R0206,2018,2,2018-03-31,26.5,17.0,0.0,12,1900-01-01 17:10:00,49021,6,4.2,8.4,12.8,16.1,106,5,4.0,7.2,9.4,14.6,90,14.0,4.0,83.0,11.0,4.0,97.9,2.49,1.53,0.0,1.0,17.0,0.0,54.5,8.0,4.0,113.8,5,3,1030,0.4016064257028112,0.6535947712418301
2018R0203,2018,2,2018-03-31,23.6,11.8,0.0,4,1900-01-01 13:45:00,28025,3,1.1,4.4,6.8,9.13,67,8,5.5,8.7,12.9,15.11,101,17.0,0.0,73.0,3.0,8.0,147.2,1.54,2.46,0.0,1.0,12.0,0.0,78.5,4.0,4.0,141.0,5,3,825,0.6493506493506493,0.4065040650406504
2018R0204,2018,2,2018-03-31,23.6,11.8,0.0,1,1900-01-01 16:35:00,30941,4,3.2,5.3,9.7,12.7,79,9,4.1,6.2,10.2,15.5,95,16.0,0.0,74.5,1.0,8.0,175.4,2.9,1.41,0.0,1.0,16.0,0.0,66.3,1.0,4.0,260.8,5,3,995,0.3448275862068966,0.7092198581560284
2018R0205,2018,2,2018-03-31,29.3,20.7,0.4,6,1900-01-01 18:25:00,17141,2,0.3,2.6,5.11,10.14,74,11,5.4,8.7,9.11,14.16,100,15.0,0.0,75.4,6.0,4.0,113.5,3.33,1.32,0.0,0.0,13.0,0.0,76.6,10.0,0.0,96.9,5,3,1105,0.3003003003003003,0.7575757575757576
2018R0207,2018,2,2018-04-01,28.6,11.6,0.0,4,1900-01-01 15:20:00,22868,18,3.3,3.6,5.13,9.16,70,17,3.5,9.9,12.1,18.13,121,18.0,0.0,47.6,8.0,4.0,111.9,1.68,2.18,0.0,0.0,18.0,0.0,38.3,14.0,0.0,74.8,6,4,920,0.5952380952380952,0.4587155963302752
2018R0208,2018,2,2018-04-01,30.6,19.1,0.0,7,1900-01-01 16:40:00,34636,16,2.4,6.6,8.1,10.11,71,13,1.2,4.4,11.7,14.1,94,9.0,4.0,103.3,2.0,8.0,155.7,1.44,2.76,1.0,1.0,5.0,4.0,133.7,2.0,4.0,183.3,6,4,1000,0.6944444444444444,0.3623188405797102
2018R0209,2018,2,2018-04-02,21.1,14.1,0.0,1,1900-01-01 15:20:00,73189,7,5.1,8.2,12.7,18.9,117,10,5.3,11.8,14.13,17.16,118,10.0,4.0,100.9,4.0,8.0,119.0,1.7,2.15,1.0,1.0,9.0,4.0,103.2,3.0,4.0,150.7,0,4,920,0.5882352941176471,0.46511627906976744
2018R0301,2018,3,2018-04-06,21.4,13.2,0.0,1,1900-01-01 19:50:00,68548,3,3.2,3.4,7.8,11.1,76,4,4.0,9.4,13.4,16.4,100,18.0,0.0,73.9,14.0,4.0,90.4,2.53,1.51,0.0,0.0,17.0,0.0,73.0,16.0,0.0,74.5,4,4,1190,0.3952569169960475,0.6622516556291391
2018R0302,2018,3,2018-04-07,29.5,10.7,0.0,11,1900-01-01 13:15:00,36363,13,4.6,7.7,14.8,14.13,97,2,4.0,9.6,11.8,14.8,92,1.0,12.0,135.0,17.0,0.0,81.6,1.06,9.45,1.0,0.0,2.0,8.0,155.7,15.0,0.0,75.4,5,4,795,0.9433962264150942,0.10582010582010583
2018R0303,2018,3,2018-04-07,22.4,7.5,0.0,1,1900-01-01 14:10:00,35518,11,3.2,9.7,12.13,18.15,123,12,5.3,8.4,10.6,13.8,86,4.0,8.0,123.3,11.0,4.0,99.5,1.35,3.18,1.0,1.0,6.0,4.0,113.5,5.0,4.0,136.7,5,4,850,0.7407407407407407,0.31446540880503143
2018R0304,2018,3,2018-04-07,24.7,16.4,0.0,12,1900-01-01 14:35:00,33388,8,2.1,6.4,9.7,10.8,68,6,4.5,5.1,10.13,13.18,96,6.0,8.0,110.9,10.0,8.0,97.8,2.49,1.53,1.0,1.0,3.0,8.0,147.2,14.0,4.0,83.0,5,4,875,0.4016064257028112,0.6535947712418301
2018R0305,2018,3,2018-04-07,22.4,7.5,0.0,4,1900-01-01 19:25:00,19324,15,2.6,3.9,4.12,7.13,55,1,3.2,5.7,11.1,15.14,104,15.0,4.0,73.0,3.0,8.0,130.9,3.4,1.32,0.0,1.0,13.0,4.0,84.7,7.0,4.0,113.3,5,4,1165,0.29411764705882354,0.7575757575757576
2018R0306,2018,3,2018-04-07,29.2,19.5,0.0,7,1900-01-01 19:25:00,34711,16,3.4,7.4,12.5,16.7,103,9,2.5,5.1,7.13,12.15,87,7.0,8.0,108.2,2.0,8.0,135.2,1.55,2.44,0.0,1.0,9.0,4.0,103.3,1.0,8.0,175.4,5,4,1165,0.6451612903225806,0.4098360655737705
2018R0309,2018,3,2018-04-08,25.4,13.2,0.0,12,1900-01-01 14:40:00,54535,17,4.6,7.9,7.11,14.11,95,7,2.2,2.7,8.1,11.14,80,5.0,8.0,114.0,12.0,4.0,95.8,1.84,1.95,1.0,0.0,8.0,4.0,111.9,10.0,4.0,100.9,6,4,880,0.5434782608695652,0.5128205128205129
2018R0308,2018,3,2018-04-08,30.9,9.5,0.0,4,1900-01-01 15:20:00,40499,18,3.9,8.1,11.16,14.2,104,5,3.2,6.6,9.7,12.11,83,16.0,4.0,66.8,13.0,4.0,91.6,3.26,1.34,0.0,0.0,18.0,0.0,47.6,11.0,4.0,97.9,6,4,920,0.3067484662576687,0.7462686567164178
2018R0307,2018,3,2018-04-08,30.9,9.5,0.0,1,1900-01-01 13:10:00,70701,14,5.3,8.7,12.11,15.12,102,10,2.4,5.6,7.8,13.11,89,9.0,8.0,101.0,8.0,8.0,107.7,1.55,2.44,0.0,1.0,12.0,4.0,95.3,4.0,8.0,119.0,6,4,790,0.6451612903225806,0.4098360655737705
2018R0401,2018,4,2018-04-13,23.2,14.4,0.0,11,1900-01-01 19:20:00,45495,1,1.1,3.2,6.3,9.4,58,4,5.2,8.5,11.9,16.1,106,9.0,8.0,107.3,10.0,8.0,106.7,1.18,4.84,1.0,1.0,3.0,8.0,130.9,14.0,4.0,90.4,4,4,1160,0.8474576271186441,0.2066115702479339
2018R0406,2018,4,2018-04-14,22.7,9.4,0.0,12,1900-01-01 18:10:00,51774,17,4.4,12.8,15.12,21.13,139,8,3.1,4.2,8.4,9.5,59,2.0,12.0,136.1,14.0,8.0,83.0,1.16,5.12,1.0,0.0,5.0,8.0,114.0,6.0,8.0,110.9,5,4,1090,0.8620689655172414,0.1953125
2018R0403,2018,4,2018-04-14,15.9,12.7,1.4,1,1900-01-01 14:10:00,32870,14,5.5,8.1,11.12,16.14,110,2,0.2,0.4,1.4,2.5,17,3.0,12.0,130.1,17.0,0.0,64.0,1.1,7.0,1.0,0.0,9.0,8.0,101.0,17.0,0.0,81.6,5,4,850,0.9090909090909091,0.14285714285714285
2018R0404,2018,4,2018-04-14,15.9,12.7,1.4,4,1900-01-01 16:35:00,28058,18,5.3,7.7,9.1,11.13,79,16,4.0,6.3,10.4,13.8,86,15.0,4.0,71.9,6.0,12.0,108.4,3.63,1.28,1.0,1.0,16.0,4.0,66.8,7.0,8.0,108.2,5,4,995,0.27548209366391185,0.78125
2018R0409,2018,4,2018-04-15,17.3,10.2,7.2,8,1900-01-01 16:40:00,27338,7,4.3,8.6,13.8,15.13,103,15,1.4,3.7,5.8,7.14,56,8.0,8.0,109.4,16.0,4.0,68.0,1.27,3.74,0.0,0.0,12.0,4.0,95.8,15.0,4.0,73.0,6,4,1000,0.7874015748031495,0.267379679144385
2018R0408,2018,4,2018-04-15,19.9,8.9,15.0,1,1900-01-01 15:20:00,41973,10,3.5,7.5,11.7,18.7,115,11,5.5,5.9,5.11,6.12,48,4.0,12.0,126.6,12.0,8.0,98.1,2.14,1.7,0.0,1.0,8.0,8.0,107.7,4.0,8.0,123.3,6,4,920,0.4672897196261682,0.5882352941176471
2018R0407,2018,4,2018-04-15,19.9,8.9,15.0,4,1900-01-01 13:10:00,30900,5,5.2,9.4,12.7,16.1,106,13,2.2,4.7,8.8,12.12,84,11.0,8.0,99.2,5.0,12.0,117.0,2.23,1.65,0.0,1.0,13.0,4.0,91.6,1.0,12.0,135.0,6,4,790,0.4484304932735426,0.6060606060606061
2018R0501,2018,5,2018-04-20,23.2,16.6,0.0,7,1900-01-01 19:50:00,38017,16,3.3,6.6,8.9,10.15,75,1,4.9,8.1,9.12,12.13,85,10.0,12.0,104.4,8.0,12.0,108.4,1.25,3.94,1.0,0.0,6.0,12.0,108.4,9.0,8.0,107.3,4,4,1190,0.8,0.25380710659898476
2018R0505,2018,5,2018-04-21,28.0,11.9,0.0,12,1900-01-01 18:15:00,43056,6,4.0,6.3,12.6,16.12,108,18,1.2,3.3,4.4,8.6,54,11.0,12.0,104.2,16.0,4.0,67.4,1.53,2.49,0.0,0.0,13.0,8.0,89.4,15.0,4.0,71.9,5,4,1095,0.6535947712418301,0.4016064257028112
2018R0504,2018,5,2018-04-21,29.8,17.3,1.4,11,1900-01-01 19:10:00,45372,13,1.2,4.4,7.5,7.8,50,7,3.2,5.7,8.1,12.12,84,9.0,12.0,105.3,6.0,12.0,116.5,1.47,2.66,0.0,1.0,5.0,12.0,117.0,8.0,8.0,109.4,5,4,1150,0.6802721088435374,0.37593984962406013
2018R0502,2018,5,2018-04-21,24.6,10.8,0.0,4,1900-01-01 13:45:00,14956,15,2.2,5.8,6.12,10.13,73,9,2.5,4.9,7.15,9.19,73,15.0,6.0,73.1,3.0,14.0,131.7,3.29,1.33,0.0,1.0,16.0,4.0,68.0,1.0,12.0,139.8,5,4,825,0.303951367781155,0.7518796992481203
2018R0503,2018,5,2018-04-21,24.6,10.8,0.0,1,1900-01-01 16:35:00,27900,3,2.1,4.5,6.6,10.9,69,17,3.5,5.11,9.16,10.19,79,18.0,0.0,65.2,2.0,16.0,132.3,5.1,1.16,0.0,1.0,18.0,0.0,61.2,2.0,12.0,136.1,5,4,995,0.19607843137254904,0.8620689655172414
2018R0506,2018,5,2018-04-22,22.6,9.1,0.0,4,1900-01-01 15:20:00,27981,12,7.5,11.9,12.11,14.14,98,10,2.0,3.0,9.2,11.4,70,4.0,12.0,135.2,7.0,12.0,114.1,2.5,1.53,1.0,1.0,7.0,8.0,133.9,4.0,12.0,126.6,6,4,920,0.4,0.6535947712418301
2018R0507,2018,5,2018-04-22,25.8,17.2,0.2,6,1900-01-01 16:45:00,16087,2,2.3,4.7,7.9,10.11,71,8,4.2,7.3,10.6,11.1,76,17.0,0.0,68.6,12.0,12.0,87.1,1.71,2.12,0.0,0.0,17.0,0.0,64.0,14.0,8.0,83.0,6,4,1005,0.5847953216374269,0.4716981132075471
2018R0508,2018,5,2018-04-24,24.4,12.2,0.0,1,1900-01-01 19:25:00,77071,11,1.5,2.6,5.8,8.8,56,14,2.2,5.8,8.9,15.12,102,14.0,8.0,88.8,1.0,16.0,137.9,2.54,1.51,0.0,1.0,12.0,8.0,98.1,3.0,12.0,130.1,1,4,1165,0.39370078740157477,0.6622516556291391
