GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,homePosition,homePoints,homePercentage,awayPosition,awayPoints,awayPercentage
2016R1004,2016,10,2016-05-28,13.4,4.4,0.6,Docklands,4:35 PM,17927,St Kilda,5.4,6.8,7.9,15.11,101,Fremantle,3.0,7.1,10.4,10.7,67,13.0,16.0,89.5,18.0,0.0,68.2
2016R1005,2016,10,2016-05-28,13.4,4.4,0.6,M.C.G.,7:25 PM,56948,Essendon,3.1,6.2,8.3,10.7,67,Richmond,6.3,8.6,14.8,16.9,105,17.0,4.0,60.2,14.0,16.0,86.6
2016R1006,2016,10,2016-05-28,17.7,10.9,13.2,Adelaide Oval,7:10 PM,46737,Adelaide,4.6,6.11,14.13,15.17,107,Greater Western Sydney,2.1,7.3,8.3,13.7,85,8.0,24.0,119.1,4.0,28.0,138.7
2016R1007,2016,10,2016-05-29,13.7,8.6,3.4,Docklands,1:10 PM,33535,Carlton,4.0,10.4,13.6,16.8,104,Geelong,3.6,6.8,9.11,12.13,85,11.0,20.0,81.0,3.0,28.0,142.1
2016R1008,2016,10,2016-05-29,13.7,8.6,3.4,M.C.G.,3:20 PM,45078,Collingwood,3.1,4.7,6.8,7.11,53,Western Bulldogs,3.0,4.2,6.5,11.8,74,12.0,16.0,92.7,6.0,28.0,134.3
2016R1009,2016,10,2016-05-29,19.3,11.0,0.4,Subiaco,2:40 PM,34945,West Coast,5.6,9.8,14.9,20.12,132,Gold Coast,2.4,2.7,5.13,7.13,55,5.0,28.0,137.6,15.0,12.0,70.8
2016R1101,2016,11,2016-06-03,11.0,1.2,0.0,Bellerive Oval,7:50 PM,17844,North Melbourne,5.4,7.9,13.13,18.16,124,Richmond,1.5,3.8,4.1,7.12,54,1.0,40.0,130.8,14.0,16.0,81.8
2016R1102,2016,11,2016-06-04,12.9,8.8,7.0,M.C.G.,1:45 PM,41833,Hawthorn,4.5,6.7,8.14,11.16,82,Melbourne,2.0,7.2,10.2,10.4,64,5.0,32.0,108.9,11.0,20.0,105.1
2016R1103,2016,11,2016-06-04,12.9,8.8,7.0,Docklands,2:10 PM,30722,Carlton,4.3,8.4,12.4,16.6,102,Brisbane Lions,0.3,1.7,5.7,9.1,64,10.0,24.0,86.2,17.0,4.0,62.4
2016R1104,2016,11,2016-06-04,14.8,7.8,4.8,Kardinia Park,4:35 PM,22007,Geelong,2.3,6.7,9.1,14.14,98,Greater Western Sydney,4.2,6.2,10.2,14.4,88,3.0,32.0,138.8,6.0,28.0,133.3
2016R1105,2016,11,2016-06-04,21.1,17.9,73.0,Carrara,7:25 PM,4368,Gold Coast,3.2,4.5,5.5,6.5,41,Sydney,1.3,6.6,8.13,11.13,79,15.0,12.0,69.6,2.0,36.0,146.5
2016R1106,2016,11,2016-06-04,17.8,14.7,8.6,Subiaco,5:40 PM,31199,Fremantle,5.1,11.2,18.4,20.6,126,Essendon,1.3,3.4,4.7,6.11,47,16.0,4.0,77.1,18.0,4.0,57.6
2016R1107,2016,11,2016-06-05,14.2,10.3,4.4,M.C.G.,1:10 PM,28567,Collingwood,3.3,5.1,6.13,7.16,58,Port Adelaide,5.2,10.5,15.9,19.11,125,12.0,16.0,87.3,9.0,24.0,111.7
2016R1108,2016,11,2016-06-05,14.2,10.3,4.4,Docklands,3:20 PM,28769,Western Bulldogs,4.1,6.6,10.7,12.11,83,West Coast,4.4,5.4,8.6,11.9,75,4.0,32.0,132.0,7.0,28.0,133.0
2016R1109,2016,11,2016-06-05,16.0,9.9,0.6,Adelaide Oval,4:10 PM,40896,Adelaide,6.5,11.11,16.14,19.19,133,St Kilda,1.2,4.2,5.5,6.9,45,8.0,28.0,127.1,13.0,16.0,82.8
2016R1201,2016,12,2016-06-10,15.2,8.8,0.4,Docklands,7:50 PM,27567,Essendon,2.1,4.3,5.5,6.7,43,Hawthorn,6.7,13.7,17.9,23.13,151,18.0,4.0,54.2,5.0,36.0,119.0
2016R1202,2016,12,2016-06-11,16.1,9.7,0.6,Adelaide Oval,1:10 PM,40096,Port Adelaide,4.3,6.7,11.9,14.13,97,Western Bulldogs,6.1,7.3,10.6,15.1,100,9.0,24.0,110.3,4.0,36.0,128.7
2016R1203,2016,12,2016-06-11,23.7,12.8,0.0,Gabba,4:35 PM,12899,Brisbane Lions,3.3,4.6,7.6,9.1,64,Fremantle,3.3,12.3,18.7,23.9,147,17.0,4.0,60.5,16.0,8.0,85.7
2016R1204,2016,12,2016-06-11,12.8,7.2,2.6,Docklands,7:25 PM,44025,Geelong,4.4,5.9,12.11,15.15,105,North Melbourne,4.0,8.1,11.2,12.2,74,2.0,36.0,139.1,1.0,40.0,124.3
2016R1205,2016,12,2016-06-11,19.6,8.1,2.0,Subiaco,5:40 PM,37591,West Coast,5.6,9.6,11.1,11.1,76,Adelaide,3.1,6.5,9.1,15.15,105,8.0,28.0,126.3,7.0,32.0,127.9
2016R1206,2016,12,2016-06-12,13.7,3.2,0.8,Docklands,1:10 PM,47945,St Kilda,4.2,8.3,14.8,17.8,110,Carlton,3.0,5.2,8.3,12.6,78,12.0,20.0,86.6,11.0,24.0,84.7
2016R1207,2016,12,2016-06-12,13.7,3.2,0.8,M.C.G.,3:20 PM,30448,Richmond,4.2,8.7,9.9,17.12,114,Gold Coast,3.2,6.3,11.7,15.7,97,13.0,20.0,84.7,15.0,12.0,70.9
2016R1208,2016,12,2016-06-12,18.0,5.8,0.0,Sydney Showground,4:40 PM,21541,Greater Western Sydney,2.4,6.6,10.11,15.15,105,Sydney,2.3,4.6,7.9,9.9,63,6.0,32.0,135.5,3.0,36.0,136.0
2016R1209,2016,12,2016-06-13,12.7,3.8,0.2,M.C.G.,3:20 PM,60158,Melbourne,2.4,9.6,11.7,16.8,104,Collingwood,4.4,5.4,6.6,8.1,58,10.0,24.0,108.9,14.0,16.0,84.5
2016R1301,2016,13,2016-06-17,14.5,8.6,5.4,Docklands,7:50 PM,37073,North Melbourne,3.5,4.11,7.15,11.18,84,Hawthorn,1.2,5.3,10.4,14.9,93,3.0,40.0,121.3,4.0,40.0,118.4
2016R1302,2016,13,2016-06-18,22.5,14.0,0.0,Gabba,1:40 PM,12777,Brisbane Lions,4.2,5.6,7.8,12.1,82,West Coast,4.3,11.6,14.11,20.11,131,17.0,4.0,60.7,7.0,32.0,128.9
2016R1303,2016,13,2016-06-18,19.6,5.4,0.0,Subiaco,2:35 PM,32448,Fremantle,2.3,5.8,11.9,12.14,86,Port Adelaide,3.3,4.6,9.12,9.15,69,15.0,12.0,88.0,9.0,24.0,108.1
2016R1304,2016,13,2016-06-18,12.4,9.6,9.7,Docklands,7:25 PM,41725,Western Bulldogs,0.5,1.9,5.12,5.13,43,Geelong,5.3,10.3,11.4,16.4,100,6.0,36.0,119.7,1.0,40.0,143.3
2016R1305,2016,13,2016-06-19,20.4,14.4,0.0,S.C.G.,1:10 PM,19086,Sydney,2.6,4.8,6.13,12.14,86,Melbourne,1.1,2.3,3.6,4.7,31,2.0,40.0,140.9,10.0,24.0,103.7
2016R1306,2016,13,2016-06-19,12.8,7.0,0.0,Docklands,4:40 PM,14463,Essendon,4.5,9.8,10.11,12.18,90,Greater Western Sydney,2.7,7.8,11.13,17.15,117,18.0,4.0,56.1,5.0,36.0,135.0
2016R1401,2016,14,2016-06-23,14.0,11.9,2.8,Adelaide Oval,7:20 PM,37890,Adelaide,3.8,4.13,8.18,12.28,100,North Melbourne,1.2,6.5,9.6,10.7,67,6.0,36.0,129.2,5.0,40.0,116.6
2016R1402,2016,14,2016-06-24,9.9,5.4,16.8,M.C.G.,7:50 PM,20320,Collingwood,3.4,7.8,7.1,12.13,85,Fremantle,0.1,1.4,3.5,5.7,37,14.0,20.0,88.9,15.0,12.0,85.0
2016R1403,2016,14,2016-06-25,12.4,3.7,3.0,M.C.G.,1:40 PM,28883,Richmond,5.4,9.8,14.11,17.15,117,Brisbane Lions,2.0,4.0,6.3,11.9,75,11.0,24.0,88.8,17.0,4.0,60.9
2016R1404,2016,14,2016-06-25,14.6,5.5,0.6,Sydney Showground,4:35 PM,10355,Greater Western Sydney,6.7,8.11,11.14,18.19,127,Carlton,3.2,5.5,7.9,9.11,65,4.0,40.0,138.6,13.0,24.0,81.1
2016R1405,2016,14,2016-06-25,12.4,3.7,3.0,Docklands,7:25 PM,28745,St Kilda,4.2,8.6,12.8,14.9,93,Geelong,1.4,4.6,10.9,13.12,90,12.0,24.0,87.8,3.0,40.0,139.2
2016R1406,2016,14,2016-06-26,11.8,0.0,0.0,York Park,3:20 PM,10121,Hawthorn,2.1,6.4,8.1,12.14,86,Gold Coast,4.4,6.5,6.8,8.12,60,1.0,44.0,119.6,16.0,12.0,70.8
2016R1501,2016,15,2016-06-30,18.4,5.0,0.0,Subiaco,6:10 PM,33117,West Coast,3.4,8.5,11.7,20.1,130,Essendon,4.1,5.5,5.9,7.1,52,8.0,36.0,134.8,18.0,4.0,54.7
2016R1502,2016,15,2016-07-01,14.1,7.2,3.4,Adelaide Oval,7:20 PM,37848,Port Adelaide,2.2,9.2,11.5,14.1,94,Richmond,3.2,5.3,7.6,8.8,56,9.0,28.0,110.9,12.0,24.0,86.8
2016R1503,2016,15,2016-07-02,20.9,9.3,0.0,Carrara,1:40 PM,14071,Gold Coast,5.7,9.12,13.15,15.18,108,St Kilda,3.1,4.5,5.13,8.2,68,15.0,16.0,74.7,13.0,24.0,85.8
2016R1504,2016,15,2016-07-02,18.3,7.8,0.0,S.C.G.,4:35 PM,33386,Sydney,2.5,6.7,8.9,11.13,79,Western Bulldogs,1.2,5.3,11.4,13.5,83,4.0,40.0,137.0,6.0,40.0,118.6
2016R1505,2016,15,2016-07-02,15.4,9.7,0.8,M.C.G.,7:25 PM,56157,Carlton,3.3,4.6,4.8,6.9,45,Collingwood,3.5,5.5,7.8,8.9,57,14.0,24.0,81.0,11.0,24.0,90.3
2016R1506,2016,15,2016-07-03,15.7,9.4,0.0,M.C.G.,3:20 PM,29133,Melbourne,2.3,10.4,14.5,15.8,98,Adelaide,5.2,8.5,15.8,18.12,120,10.0,24.0,101.7,5.0,40.0,128.6
2016R1601,2016,16,2016-07-07,13.8,4.6,0.8,Adelaide Oval,7:20 PM,43025,Port Adelaide,3.3,5.4,7.4,12.7,79,Hawthorn,3.1,6.4,11.1,15.11,101,9.0,28.0,108.4,1.0,48.0,120.1
2016R1602,2016,16,2016-07-08,14.7,8.4,6.8,Kardinia Park,7:50 PM,24339,Geelong,3.1,5.1,7.4,9.6,60,Sydney,4.2,7.4,11.7,15.8,98,6.0,40.0,132.4,2.0,44.0,138.5
2016R1603,2016,16,2016-07-09,17.7,7.0,11.2,Sydney Showground,1:40 PM,13483,Greater Western Sydney,7.2,9.4,11.7,14.9,93,Collingwood,3.2,12.4,18.7,19.11,125,7.0,40.0,132.1,11.0,28.0,93.3
2016R1604,2016,16,2016-07-09,22.2,11.4,0.0,Carrara,4:35 PM,13528,Gold Coast,6.2,12.4,17.4,22.7,139,Brisbane Lions,2.4,6.6,12.1,17.11,113,15.0,20.0,78.1,17.0,4.0,62.4
2016R1605,2016,16,2016-07-09,14.6,4.3,0.2,Docklands,7:25 PM,39679,Western Bulldogs,3.3,5.9,6.11,12.13,85,Richmond,3.1,6.2,8.6,11.9,75,4.0,44.0,118.3,13.0,24.0,86.9
2016R1606,2016,16,2016-07-09,32.4,17.6,0.0,Marrara Oval,7:10 PM,8163,Melbourne,6.5,9.8,11.11,12.15,87,Fremantle,2.0,3.1,7.4,8.7,55,10.0,28.0,104.0,16.0,12.0,83.6
2016R1607,2016,16,2016-07-10,12.8,5.9,0.2,M.C.G.,1:10 PM,32430,Carlton,3.0,6.1,6.2,7.5,47,Adelaide,4.3,9.6,12.1,16.11,107,14.0,24.0,78.1,3.0,44.0,132.3
2016R1608,2016,16,2016-07-10,16.4,8.4,29.8,Subiaco,1:20 PM,35618,West Coast,3.2,9.4,13.7,16.8,104,North Melbourne,2.1,6.4,8.4,11.6,72,5.0,40.0,135.4,8.0,40.0,112.7
2016R1609,2016,16,2016-07-10,12.8,5.9,0.2,Docklands,4:40 PM,25204,Essendon,2.3,6.7,10.1,14.14,98,St Kilda,4.3,8.5,12.7,17.7,109,18.0,4.0,57.1,12.0,28.0,87.5
2016R1701,2016,17,2016-07-14,17.3,5.7,0.0,S.C.G.,7:20 PM,42314,Sydney,4.4,4.5,8.6,10.1,70,Hawthorn,3.1,6.4,7.7,11.9,75,5.0,44.0,135.5,1.0,52.0,119.5
2016R1702,2016,17,2016-07-15,22.0,10.8,0.0,Subiaco,6:10 PM,31042,Fremantle,4.1,7.2,7.3,9.7,61,Geelong,1.3,6.7,8.11,11.12,78,16.0,12.0,83.3,7.0,44.0,132.2
2016R1703,2016,17,2016-07-16,14.6,6.3,0.0,M.C.G.,1:40 PM,44908,Richmond,3.3,7.3,11.5,16.6,102,Essendon,3.3,5.7,8.11,11.17,83,13.0,28.0,88.9,18.0,4.0,58.5
2016R1704,2016,17,2016-07-16,14.6,6.3,0.0,Docklands,4:35 PM,24361,North Melbourne,0.5,3.8,5.17,10.17,77,Port Adelaide,6.3,10.5,13.5,16.9,105,8.0,40.0,109.7,9.0,32.0,109.9
2016R1705,2016,17,2016-07-16,24.6,17.2,0.2,Cazaly's Stadium,7:25 PM,8509,Western Bulldogs,6.5,11.9,12.15,15.17,107,Gold Coast,3.2,5.3,6.8,8.11,59,3.0,48.0,121.5,15.0,20.0,76.7
2016R1706,2016,17,2016-07-16,15.6,2.4,0.0,Adelaide Oval,7:10 PM,50002,Adelaide,5.2,8.7,11.12,14.13,97,Collingwood,1.6,5.7,8.7,10.9,69,2.0,48.0,132.7,12.0,28.0,91.8
2016R1707,2016,17,2016-07-17,15.3,5.1,0.0,M.C.G.,1:10 PM,26389,Carlton,1.2,3.3,6.5,11.9,75,West Coast,2.4,5.7,10.8,12.1,82,14.0,24.0,78.9,6.0,44.0,133.8
2016R1708,2016,17,2016-07-17,15.3,5.1,0.0,Docklands,3:20 PM,25322,St Kilda,3.3,8.6,10.12,15.2,110,Melbourne,6.2,6.5,9.7,11.8,74,10.0,32.0,90.5,11.0,28.0,101.3
2016R1709,2016,17,2016-07-17,23.1,14.3,12.6,Gabba,4:40 PM,10195,Brisbane Lions,3.1,5.5,8.8,9.13,67,Greater Western Sydney,3.7,13.8,20.1,22.14,146,17.0,4.0,61.2,4.0,44.0,136.5
2016R1801,2016,18,2016-07-22,17.2,10.7,8.2,Docklands,7:50 PM,36041,Collingwood,2.2,4.4,10.7,12.12,84,North Melbourne,6.5,10.7,14.1,18.16,124,12.0,28.0,89.9,8.0,44.0,111.9
2016R1802,2016,18,2016-07-23,18.7,14.8,8.0,S.C.G.,1:45 PM,31765,Sydney,4.4,5.7,9.11,10.14,74,Carlton,5.1,7.3,9.4,10.8,68,3.0,48.0,134.0,14.0,24.0,79.5
2016R1803,2016,18,2016-07-23,28.9,18.2,0.0,Carrara,2:10 PM,8933,Gold Coast,5.2,8.3,12.7,16.9,105,Fremantle,3.0,9.5,10.6,12.9,81,15.0,24.0,79.0,16.0,12.0,82.9
2016R1804,2016,18,2016-07-23,17.1,8.0,0.0,Subiaco,2:35 PM,33908,West Coast,2.1,5.2,8.4,10.6,66,Melbourne,2.2,5.4,8.1,8.12,60,5.0,48.0,132.7,11.0,28.0,100.8
2016R1805,2016,18,2016-07-23,11.0,6.6,9.2,Kardinia Park,7:25 PM,21127,Geelong,4.2,5.6,10.9,12.13,85,Adelaide,3.2,5.5,5.1,7.13,55,4.0,48.0,133.2,6.0,48.0,128.7
2016R1806,2016,18,2016-07-23,11.2,6.5,4.0,Docklands,7:25 PM,26532,Western Bulldogs,4.2,6.4,9.6,9.6,60,St Kilda,3.3,7.4,10.5,11.9,75,7.0,48.0,119.0,9.0,36.0,91.7
2016R1807,2016,18,2016-07-24,11.1,3.3,1.2,Docklands,1:10 PM,34869,Essendon,3.4,6.9,7.14,12.19,91,Brisbane Lions,6.3,9.4,15.6,20.8,128,18.0,4.0,59.3,17.0,8.0,64.6
2016R1808,2016,18,2016-07-24,11.1,3.3,1.2,M.C.G.,3:20 PM,51892,Hawthorn,2.5,4.11,7.15,16.18,114,Richmond,2.5,3.7,3.11,5.14,44,1.0,56.0,123.9,13.0,28.0,85.4
2016R1809,2016,18,2016-07-24,13.0,6.5,1.6,Adelaide Oval,4:10 PM,27935,Port Adelaide,2.2,6.3,7.5,9.6,60,Greater Western Sydney,0.2,2.7,7.11,11.13,79,10.0,32.0,108.1,2.0,48.0,136.3
2016R1901,2016,19,2016-07-29,16.1,10.8,0.0,Kardinia Park,7:50 PM,24331,Geelong,5.2,9.2,13.5,16.7,103,Western Bulldogs,5.1,8.2,8.8,11.12,78,4.0,52.0,133.1,7.0,48.0,115.7
2016R1902,2016,19,2016-07-30,11.9,-1.0,0.0,Manuka Oval,1:45 PM,14974,Greater Western Sydney,8.3,11.5,13.7,17.9,111,Richmond,0.1,1.2,3.4,3.5,23,2.0,52.0,142.0,13.0,28.0,81.4
2016R1903,2016,19,2016-07-30,12.7,-0.8,0.2,York Park,2:10 PM,18112,Hawthorn,2.5,2.8,7.11,10.14,74,Carlton,0.4,1.8,5.11,7.13,55,1.0,60.0,124.3,15.0,24.0,79.3
2016R1904,2016,19,2016-07-30,13.4,8.2,2.2,M.C.G.,4:35 PM,34929,Collingwood,2.5,7.7,8.11,13.13,91,West Coast,4.2,5.2,9.3,11.6,72,12.0,32.0,91.5,6.0,48.0,129.1
2016R1905,2016,19,2016-07-30,13.4,8.2,2.2,Docklands,7:25 PM,44287,North Melbourne,2.4,4.7,7.8,12.13,85,St Kilda,1.4,2.7,3.1,8.14,62,8.0,48.0,112.9,10.0,36.0,90.8
2016R1906,2016,19,2016-07-30,23.4,8.5,0.0,Gabba,7:25 PM,13085,Brisbane Lions,4.1,4.6,9.9,11.13,79,Port Adelaide,4.6,11.11,18.17,25.23,173,17.0,8.0,63.2,9.0,36.0,113.7
2016R1907,2016,19,2016-07-31,16.2,9.5,2.2,M.C.G.,1:10 PM,20627,Melbourne,1.3,6.6,7.1,9.12,66,Gold Coast,3.3,4.6,6.8,9.1,64,11.0,32.0,100.9,14.0,24.0,79.6
2016R1908,2016,19,2016-07-31,15.6,12.3,6.4,Subiaco,1:20 PM,32401,Fremantle,1.0,3.2,4.3,7.5,47,Sydney,3.7,7.7,15.9,21.11,137,16.0,12.0,79.0,3.0,52.0,140.0
2016R1909,2016,19,2016-07-31,17.1,9.6,3.4,Adelaide Oval,4:10 PM,44264,Adelaide,5.2,11.7,18.1,22.11,143,Essendon,2.3,4.4,5.6,9.7,61,5.0,52.0,133.0,18.0,4.0,58.2
2016R2001,2016,20,2016-08-05,13.7,2.6,0.0,M.C.G.,7:50 PM,49122,Richmond,3.0,7.3,10.7,14.8,92,Collingwood,5.2,6.3,8.7,11.11,77,13.0,32.0,83.0,12.0,32.0,91.1
2016R2002,2016,20,2016-08-06,15.4,9.3,2.7,S.C.G.,1:45 PM,30204,Sydney,6.5,9.1,14.14,14.16,100,Port Adelaide,0.0,2.3,3.6,4.9,33,2.0,56.0,144.2,10.0,36.0,108.9
2016R2003,2016,20,2016-08-06,13.7,4.5,0.0,M.C.G.,2:10 PM,38818,Melbourne,5.2,9.2,12.6,17.8,110,Hawthorn,3.3,7.9,10.12,11.15,81,11.0,36.0,102.6,1.0,60.0,120.7
2016R2004,2016,20,2016-08-06,21.4,13.1,0.0,Carrara,4:35 PM,9108,Gold Coast,5.2,9.5,12.6,13.6,84,Greater Western Sydney,4.2,8.5,11.6,14.8,92,14.0,24.0,80.2,4.0,56.0,140.2
2016R2005,2016,20,2016-08-06,13.7,4.5,0.0,Docklands,7:25 PM,30740,Western Bulldogs,1.4,4.5,7.7,9.7,61,North Melbourne,2.2,2.4,4.5,7.5,47,7.0,52.0,116.1,8.0,48.0,111.5
2016R2006,2016,20,2016-08-06,16.1,2.3,0.0,Adelaide Oval,7:10 PM,43549,Adelaide,7.4,14.1,22.13,27.15,177,Brisbane Lions,3.0,5.0,6.1,6.3,39,3.0,56.0,141.1,17.0,8.0,60.3
2016R2007,2016,20,2016-08-07,15.8,6.7,0.0,M.C.G.,1:10 PM,37797,Carlton,1.2,3.5,6.7,7.9,51,St Kilda,4.3,10.5,14.6,19.8,122,15.0,24.0,76.6,9.0,40.0,95.1
2016R2008,2016,20,2016-08-07,15.8,6.7,0.0,Docklands,3:20 PM,29254,Geelong,3.2,7.4,11.1,15.1,100,Essendon,0.3,0.4,3.4,4.1,34,5.0,56.0,137.1,18.0,4.0,57.0
2016R2009,2016,20,2016-08-07,17.7,10.3,5.0,Subiaco,2:40 PM,36215,Fremantle,3.2,5.6,7.7,9.1,64,West Coast,2.2,7.5,12.7,17.8,110,16.0,12.0,77.7,6.0,52.0,131.0
2016R2101,2016,21,2016-08-12,13.5,5.9,0.0,Docklands,7:50 PM,35010,Western Bulldogs,3.3,7.6,11.7,14.11,95,Collingwood,2.4,7.5,11.7,14.8,92,7.0,56.0,115.3,12.0,32.0,91.4
2016R2102,2016,21,2016-08-13,23.7,11.6,0.0,Gabba,1:45 PM,17432,Brisbane Lions,7.2,12.3,14.7,15.9,99,Carlton,3.2,5.5,9.12,13.17,95,17.0,12.0,61.9,15.0,24.0,77.7
2016R2103,2016,21,2016-08-13,14.2,6.4,2.2,M.C.G.,2:10 PM,50657,Hawthorn,8.4,9.7,11.9,14.12,96,North Melbourne,1.0,6.2,8.7,8.9,57,1.0,64.0,122.4,8.0,48.0,108.5
2016R2104,2016,21,2016-08-13,20.0,4.0,0.0,Sydney Showground,4:35 PM,10385,Greater Western Sydney,3.3,6.7,12.1,14.12,96,West Coast,1.4,5.8,8.11,14.13,97,5.0,56.0,137.6,6.0,56.0,129.2
2016R2105,2016,21,2016-08-13,14.2,6.4,2.2,Docklands,7:25 PM,33059,St Kilda,5.0,7.5,9.8,11.1,76,Sydney,4.1,8.4,16.7,23.8,146,10.0,40.0,91.8,2.0,60.0,146.9
2016R2106,2016,21,2016-08-13,15.5,6.1,0.0,Adelaide Oval,7:10 PM,33426,Port Adelaide,1.2,2.4,6.5,8.6,54,Melbourne,4.3,8.5,9.9,13.16,94,11.0,36.0,106.1,9.0,40.0,104.8
2016R2107,2016,21,2016-08-14,17.2,7.6,0.6,Docklands,1:10 PM,16622,Essendon,3.3,6.6,7.7,11.9,75,Gold Coast,3.1,5.5,8.8,9.15,69,18.0,8.0,58.7,14.0,24.0,80.6
2016R2108,2016,21,2016-08-14,17.2,7.6,0.6,M.C.G.,3:20 PM,45667,Richmond,2.4,7.4,11.6,12.6,78,Geelong,2.2,3.7,4.13,10.22,82,13.0,32.0,83.5,4.0,60.0,135.4
2016R2109,2016,21,2016-08-14,21.9,4.6,0.0,Subiaco,2:40 PM,30116,Fremantle,2.1,6.2,7.3,11.4,70,Adelaide,4.4,10.9,16.1,21.16,142,16.0,12.0,75.6,3.0,60.0,143.8
2016R2201,2016,22,2016-08-19,15.9,9.5,0.0,Subiaco,6:10 PM,38581,West Coast,5.3,9.4,12.13,13.14,92,Hawthorn,2.1,4.2,7.2,10.7,67,6.0,60.0,129.5,4.0,64.0,119.7
2016R2202,2016,22,2016-08-20,11.8,6.4,0.8,Bellerive Oval,1:45 PM,16495,North Melbourne,3.4,4.8,9.13,10.16,76,Sydney,5.4,6.8,11.9,12.13,85,8.0,48.0,107.6,1.0,64.0,145.1
2016R2203,2016,22,2016-08-20,12.9,5.4,13.0,M.C.G.,2:10 PM,35255,Richmond,2.1,2.5,3.9,6.1,46,St Kilda,3.5,5.8,5.1,7.13,55,13.0,32.0,83.5,9.0,44.0,92.5
2016R2204,2016,22,2016-08-20,17.5,7.6,2.0,Sydney Showground,4:35 PM,9556,Greater Western Sydney,5.4,8.7,12.1,19.15,129,Fremantle,4.3,5.5,5.6,5.7,37,5.0,60.0,142.5,16.0,12.0,72.7
2016R2205,2016,22,2016-08-20,12.9,5.4,13.0,Docklands,7:25 PM,17644,Collingwood,7.3,12.8,16.13,16.22,118,Gold Coast,0.2,1.6,4.8,6.11,47,12.0,36.0,95.4,15.0,24.0,78.4
2016R2206,2016,22,2016-08-20,15.3,8.8,5.6,Adelaide Oval,7:10 PM,49541,Port Adelaide,4.3,6.4,12.7,14.1,94,Adelaide,4.2,7.11,11.14,15.19,109,11.0,36.0,105.0,2.0,64.0,142.3
2016R2207,2016,22,2016-08-21,14.2,8.9,2.0,M.C.G.,1:10 PM,40693,Carlton,4.5,7.8,10.1,11.12,78,Melbourne,2.2,4.8,6.1,7.16,58,14.0,28.0,79.4,10.0,40.0,103.5
2016R2208,2016,22,2016-08-21,22.9,9.1,4.4,Gabba,3:20 PM,20477,Brisbane Lions,1.3,7.4,8.5,10.9,69,Geelong,7.3,9.7,14.11,19.15,129,17.0,12.0,61.5,3.0,64.0,137.7
2016R2209,2016,22,2016-08-21,14.2,8.9,2.0,Docklands,4:40 PM,25308,Essendon,1.2,5.7,5.9,7.11,53,Western Bulldogs,6.2,9.5,12.8,14.9,93,18.0,8.0,58.6,7.0,60.0,117.4
2016R2301,2016,23,2016-08-26,14.2,6.5,0.0,Adelaide Oval,7:40 PM,50785,Adelaide,2.3,6.4,6.11,10.11,71,West Coast,2.4,7.9,12.12,14.16,100,5.0,64.0,138.3,6.0,64.0,130.0
2016R2302,2016,23,2016-08-27,14.1,5.2,0.2,Kardinia Park,1:45 PM,24413,Geelong,8.2,11.6,14.1,24.11,155,Melbourne,2.0,3.2,3.6,6.8,44,2.0,68.0,143.8,11.0,40.0,97.6
2016R2303,2016,23,2016-08-27,15.8,6.9,0.2,M.C.G.,2:10 PM,46566,Essendon,3.4,8.9,14.11,15.13,103,Carlton,2.6,5.8,6.12,10.19,79,18.0,12.0,61.0,14.0,28.0,79.3
2016R2304,2016,23,2016-08-27,20.4,7.5,3.0,S.C.G.,4:35 PM,36570,Sydney,5.6,14.9,22.11,25.14,164,Richmond,0.5,1.6,2.8,7.9,51,1.0,68.0,151.2,13.0,32.0,79.5
2016R2305,2016,23,2016-08-27,15.8,6.9,0.2,Docklands,7:25 PM,22295,North Melbourne,3.1,5.3,6.8,9.9,63,Greater Western Sydney,2.5,6.8,10.11,14.16,100,8.0,48.0,105.2,4.0,64.0,143.1
2016R2306,2016,23,2016-08-27,21.8,10.3,1.8,Carrara,7:25 PM,9213,Gold Coast,1.4,2.7,7.1,9.12,66,Port Adelaide,2.3,6.4,10.7,13.11,89,15.0,24.0,78.2,10.0,40.0,106.0
2016R2307,2016,23,2016-08-28,18.2,9.3,0.0,Docklands,1:10 PM,19633,St Kilda,5.5,11.7,17.8,25.11,161,Brisbane Lions,3.4,6.8,9.11,15.13,103,9.0,48.0,95.7,17.0,12.0,61.6
2016R2308,2016,23,2016-08-28,18.2,9.3,0.0,M.C.G.,3:20 PM,52968,Hawthorn,2.4,7.7,13.8,17.1,112,Collingwood,4.2,9.6,11.8,17.9,111,3.0,68.0,118.6,12.0,36.0,95.6
2016R2309,2016,23,2016-08-28,16.5,10.9,7.6,Subiaco,2:40 PM,34765,Fremantle,4.1,7.2,9.3,10.9,69,Western Bulldogs,2.4,4.9,6.12,6.13,49,16.0,16.0,74.3,7.0,60.0,115.4
2016EF01,2016,-5,2016-09-08,17.9,11.6,5.4,Subiaco,6:10 PM,42078,West Coast,2.3,3.6,5.9,7.1,52,Western Bulldogs,4.4,7.6,11.9,14.15,99,,,,,,
