GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,homePosition,homePoints,homePercentage,awayPosition,awayPoints,awayPercentage,Day,Month
2022R0405,2022,4,2022-04-09,22.5,13.7,7.6,Perth Stadium,1900-01-01 17:25:00,30201,Fremantle,3.5,5.7,7.1,13.1,88,Greater Western Sydney,2.1,5.1,8.2,8.6,54,3.0,12.0,132.3,13.0,4.0,82.5,Saturday,4
2022R0406,2022,4,2022-04-09,25.5,15.6,0.0,M.C.G.,1900-01-01 19:25:00,43645,Richmond,2.2,7.3,12.5,15.9,99,Western Bulldogs,2.7,4.1,6.17,7.19,61,10.0,8.0,104.5,14.0,4.0,81.8,Saturday,4
2022R0407,2022,4,2022-04-10,26.6,15.1,0.0,Docklands,1900-01-01 13:10:00,24906,Essendon,5.3,9.6,12.11,15.13,103,Adelaide,4.2,8.4,12.6,15.9,99,16.0,4.0,73.9,12.0,4.0,88.6,Sunday,4
2022R0408,2022,4,2022-04-10,26.6,15.1,0.0,M.C.G.,1900-01-01 15:20:00,30926,Hawthorn,3.3,5.8,7.11,10.13,73,St Kilda,6.1,12.3,15.8,22.1,142,11.0,8.0,104.2,4.0,12.0,130.3,Sunday,4
2022R0409,2022,4,2022-04-10,26.4,19.1,1.6,Carrara,1900-01-01 16:10:00,14349,Gold Coast,5.5,7.7,12.1,13.14,92,Carlton,3.2,5.5,6.9,8.14,62,9.0,8.0,105.9,7.0,12.0,102.4,Sunday,4
2022R0501,2022,5,2022-04-14,26.2,16.7,1.2,Gabba,1900-01-01 19:35:00,32312,Brisbane Lions,3.2,9.4,12.5,15.8,98,Collingwood,5.2,7.3,9.5,14.7,91,3.0,16.0,138.0,9.0,8.0,106.0,Thursday,4
2022R0502,2022,5,2022-04-15,26.4,12.0,0.0,Docklands,1900-01-01 16:20:00,32162,North Melbourne,1.0,6.2,8.4,11.5,71,Western Bulldogs,8.3,10.4,15.5,21.13,139,17.0,4.0,62.9,10.0,8.0,100.7,Friday,4
2022R0503,2022,5,2022-04-15,29.2,14.0,,Perth Stadium,1900-01-01 17:40:00,42888,West Coast,0.0,2.0,4.3,9.4,58,Sydney,5.4,10.1,11.12,18.13,121,16.0,4.0,69.2,5.0,16.0,130.3,Friday,4
2022R0504,2022,5,2022-04-16,28.6,13.8,0.0,Docklands,1900-01-01 13:45:00,18724,St Kilda,3.3,6.7,9.8,13.9,87,Gold Coast,3.1,6.1,7.4,9.7,61,4.0,16.0,132.3,12.0,8.0,98.0,Saturday,4
2022R0505,2022,5,2022-04-16,27.2,12.8,0.0,Adelaide Oval,1900-01-01 16:05:00,33031,Adelaide,4.1,9.4,13.6,15.11,101,Richmond,3.1,6.3,10.1,12.1,82,13.0,8.0,94.8,11.0,8.0,99.3,Saturday,4
2022R0506,2022,5,2022-04-16,28.6,13.8,0.0,M.C.G.,1900-01-01 19:25:00,20791,Melbourne,4.0,6.2,16.4,19.6,120,Greater Western Sydney,0.5,3.6,5.8,7.11,53,1.0,20.0,155.9,14.0,4.0,73.0,Saturday,4
2022R0507,2022,5,2022-04-17,28.4,16.3,0.0,M.C.G.,1900-01-01 13:40:00,33433,Carlton,6.4,12.6,13.8,14.1,94,Port Adelaide,2.3,4.5,10.9,13.13,91,6.0,16.0,102.6,18.0,0.0,75.1,Sunday,4
2022R0508,2022,5,2022-04-17,28.4,16.3,0.0,Docklands,1900-01-01 16:40:00,23935,Essendon,1.4,5.8,5.1,8.11,59,Fremantle,2.2,6.5,12.8,16.11,107,15.0,4.0,70.2,2.0,16.0,141.7,Sunday,4
2022R0509,2022,5,2022-04-18,16.9,15.5,13.2,M.C.G.,1900-01-01 15:20:00,48030,Hawthorn,5.3,8.4,10.4,14.8,92,Geelong,1.4,6.6,11.1,11.14,80,8.0,12.0,106.3,7.0,12.0,110.9,Monday,4
2022R0601,2022,6,2022-04-22,16.6,3.1,0.0,Manuka Oval,1900-01-01 19:50:00,11207,Greater Western Sydney,3.4,7.7,7.9,8.12,60,St Kilda,4.5,5.8,9.12,10.17,77,15.0,4.0,73.7,5.0,20.0,131.7,Friday,4
2022R0602,2022,6,2022-04-23,18.2,7.3,0.0,Eureka Stadium,1900-01-01 13:45:00,10412,Western Bulldogs,3.5,3.7,5.8,9.8,62,Adelaide,2.4,3.7,5.11,8.15,63,11.0,8.0,100.4,10.0,12.0,95.6,Saturday,4
2022R0603,2022,6,2022-04-23,24.5,11.2,0.0,Adelaide Oval,1900-01-01 16:05:00,28587,Port Adelaide,1.2,8.5,11.8,18.9,117,West Coast,1.2,1.4,1.8,4.9,33,14.0,4.0,93.9,17.0,4.0,61.2,Saturday,4
2022R0604,2022,6,2022-04-23,26.5,13.9,0.0,Perth Stadium,1900-01-01 17:40:00,42302,Fremantle,1.4,7.6,11.9,14.13,97,Carlton,2.2,4.5,6.7,9.8,62,2.0,20.0,144.2,7.0,16.0,95.4,Saturday,4
2022R0605,2022,6,2022-04-24,19.3,7.3,0.0,Bellerive Oval,1900-01-01 13:10:00,8663,North Melbourne,1.2,2.4,4.5,9.7,61,Geelong,3.7,7.11,13.15,17.19,121,18.0,4.0,60.6,6.0,16.0,121.7,Sunday,4
2022R0606,2022,6,2022-04-24,23.4,17.6,8.2,Carrara,1900-01-01 16:10:00,14897,Gold Coast,2.4,4.1,7.12,11.14,80,Brisbane Lions,5.1,9.3,14.4,21.6,132,13.0,8.0,88.6,3.0,20.0,142.9,Sunday,4
2022R0607,2022,6,2022-04-24,18.2,6.8,0.0,M.C.G.,1900-01-01 19:25:00,70334,Richmond,2.2,5.3,7.4,8.6,54,Melbourne,2.6,3.12,8.19,9.22,76,12.0,8.0,95.3,1.0,24.0,153.5,Sunday,4
2022R0608,2022,6,2022-04-25,18.0,7.6,0.0,York Park,1900-01-01 12:30:00,14107,Hawthorn,5.4,7.5,9.8,10.8,68,Sydney,3.2,4.8,7.11,16.13,109,9.0,12.0,97.1,4.0,20.0,134.9,Monday,4
2022R0609,2022,6,2022-04-25,23.3,6.6,0.0,M.C.G.,1900-01-01 15:20:00,84205,Essendon,2.2,4.6,8.8,12.1,82,Collingwood,3.2,6.2,9.3,15.3,93,16.0,4.0,72.8,8.0,12.0,107.2,Monday,4
2022R0701,2022,7,2022-04-29,22.5,7.4,3.2,Perth Stadium,1900-01-01 18:10:00,39430,West Coast,1.2,2.4,4.7,8.8,56,Richmond,7.3,12.7,18.11,25.15,165,18.0,4.0,55.3,9.0,12.0,114.4,Friday,4
2022R0702,2022,7,2022-04-30,18.1,11.0,37.0,Kardinia Park,1900-01-01 13:45:00,20136,Geelong,5.0,5.1,6.3,10.6,66,Fremantle,3.3,4.7,8.8,10.9,69,7.0,16.0,118.5,3.0,24.0,138.2,Saturday,4
2022R0703,2022,7,2022-04-30,19.3,15.4,4.8,Adelaide Oval,1900-01-01 13:40:00,31811,Adelaide,1.1,2.3,3.4,8.6,54,Greater Western Sydney,5.4,11.8,14.1,17.11,113,12.0,12.0,87.1,15.0,8.0,85.6,Saturday,4
2022R0704,2022,7,2022-04-30,18.0,11.0,34.0,M.C.G.,1900-01-01 16:35:00,39425,Melbourne,3.3,7.5,13.9,13.13,91,Hawthorn,3.5,5.8,8.11,11.15,81,1.0,28.0,145.9,11.0,12.0,95.9,Saturday,4
2022R0705,2022,7,2022-04-30,18.0,11.0,34.0,Docklands,1900-01-01 19:25:00,40129,Carlton,5.2,8.5,15.8,17.12,114,North Melbourne,2.3,7.3,9.4,10.4,64,6.0,20.0,104.5,17.0,4.0,59.9,Saturday,4
2022R0706,2022,7,2022-04-30,26.8,22.7,9.4,Cazaly's Stadium,1900-01-01 19:25:00,6645,St Kilda,2.3,3.6,3.13,4.18,42,Port Adelaide,0.2,1.4,4.6,5.13,43,4.0,20.0,128.7,13.0,8.0,94.6,Saturday,4
2022R0707,2022,7,2022-05-01,19.8,10.8,0.2,M.C.G.,1900-01-01 13:10:00,28916,Collingwood,7.3,11.5,15.1,17.13,115,Gold Coast,3.1,8.2,11.3,14.6,90,8.0,16.0,110.3,14.0,8.0,86.7,Sunday,5
2022R0708,2022,7,2022-05-01,19.8,10.8,0.2,Docklands,1900-01-01 15:20:00,33677,Western Bulldogs,3.1,6.3,13.4,16.7,103,Essendon,2.3,3.7,6.1,10.11,71,10.0,12.0,106.0,16.0,4.0,72.3,Sunday,5
2022R0709,2022,7,2022-05-01,21.8,13.6,7.1,S.C.G.,1900-01-01 16:40:00,30110,Sydney,1.3,2.4,8.6,13.11,89,Brisbane Lions,1.3,7.7,12.11,17.11,113,5.0,20.0,123.5,2.0,24.0,140.2,Sunday,5
2022R0801,2022,8,2022-05-06,15.8,5.3,8.6,Adelaide Oval,1900-01-01 19:00:00,29290,Port Adelaide,5.0,7.4,12.8,12.14,86,Western Bulldogs,4.4,6.6,8.8,10.9,69,11.0,12.0,98.0,10.0,12.0,102.6,Friday,5
2022R0802,2022,8,2022-05-06,23.4,9.0,0.0,Perth Stadium,1900-01-01 18:40:00,37040,Fremantle,5.1,8.5,12.9,15.12,102,North Melbourne,0.2,2.3,2.5,3.6,24,2.0,28.0,153.2,17.0,4.0,55.6,Friday,5
2022R0803,2022,8,2022-05-07,15.3,8.5,2.5,M.C.G.,1900-01-01 13:45:00,64481,Richmond,3.3,9.7,13.1,17.11,113,Collingwood,2.3,5.7,8.11,12.14,86,8.0,16.0,116.5,9.0,16.0,104.9,Saturday,5
2022R0804,2022,8,2022-05-07,19.9,9.3,0.0,S.C.G.,1900-01-01 13:45:00,20420,Sydney,1.4,4.7,8.11,8.13,61,Gold Coast,3.6,7.6,8.11,10.15,75,6.0,20.0,118.4,13.0,12.0,89.9,Saturday,5
2022R0805,2022,8,2022-05-07,12.7,2.9,0.0,Manuka Oval,1900-01-01 16:35:00,11661,Greater Western Sydney,2.2,3.5,3.9,4.11,35,Geelong,4.3,6.7,8.11,12.16,88,15.0,8.0,79.9,5.0,20.0,126.3,Saturday,5
2022R0806,2022,8,2022-05-07,15.3,8.5,2.5,Docklands,1900-01-01 19:25:00,33042,Essendon,2.2,6.3,8.1,16.12,108,Hawthorn,3.7,8.9,10.13,11.15,81,16.0,8.0,78.3,12.0,12.0,92.8,Saturday,5
2022R0807,2022,8,2022-05-07,25.3,18.8,0.4,Gabba,1900-01-01 19:25:00,19331,Brisbane Lions,3.3,5.6,9.7,16.9,105,West Coast,1.0,1.1,3.2,4.6,30,3.0,28.0,151.4,18.0,4.0,52.0,Saturday,5
2022R0808,2022,8,2022-05-08,15.0,9.3,0.2,M.C.G.,1900-01-01 13:10:00,35767,Melbourne,4.2,9.3,10.5,14.9,93,St Kilda,0.3,3.4,5.7,8.7,55,1.0,32.0,148.5,7.0,20.0,117.3,Sunday,5
2022R0809,2022,8,2022-05-08,15.0,9.3,0.2,Docklands,1900-01-01 16:40:00,25376,Carlton,3.3,9.6,15.12,17.14,116,Adelaide,2.2,5.4,5.6,10.8,68,4.0,24.0,111.4,14.0,12.0,82.7,Sunday,5
2022R0901,2022,9,2022-05-13,17.5,13.3,1.4,Docklands,1900-01-01 19:50:00,44029,Collingwood,1.3,2.6,4.7,7.9,51,Western Bulldogs,6.5,7.1,11.11,14.15,99,11.0,16.0,98.4,9.0,16.0,109.3,Friday,5
2022R0902,2022,9,2022-05-14,18.1,14.0,0.4,M.C.G.,1900-01-01 13:45:00,40663,Hawthorn,4.4,8.5,9.8,14.1,94,Richmond,3.3,9.5,12.9,17.15,117,13.0,12.0,91.0,8.0,20.0,117.5,Saturday,5
2022R0903,2022,9,2022-05-14,17.7,9.8,3.2,Bellerive Oval,1900-01-01 14:10:00,5114,North Melbourne,1.3,3.7,5.9,6.1,46,Port Adelaide,6.5,8.8,10.11,17.13,115,17.0,4.0,53.7,10.0,16.0,108.8,Saturday,5
2022R0904,2022,9,2022-05-14,18.1,14.0,0.4,Docklands,1900-01-01 16:35:00,32517,St Kilda,2.2,4.4,11.8,13.12,90,Geelong,4.3,6.8,8.1,11.14,80,6.0,24.0,116.7,7.0,20.0,121.4,Saturday,5
2022R0905,2022,9,2022-05-14,25.6,17.7,7.0,S.C.G.,1900-01-01 19:25:00,27464,Sydney,5.5,9.12,12.16,14.21,105,Essendon,2.3,4.4,5.7,6.11,47,5.0,24.0,125.7,16.0,8.0,74.5,Saturday,5
2022R0906,2022,9,2022-05-14,21.3,16.8,0.0,Adelaide Oval,1900-01-01 19:10:00,36579,Adelaide,3.3,7.6,8.8,9.12,66,Brisbane Lions,5.2,7.3,13.6,16.6,102,14.0,12.0,80.5,2.0,32.0,151.8,Saturday,5
2022R0907,2022,9,2022-05-15,24.3,20.1,19.4,Carrara,1900-01-01 13:40:00,6136,Gold Coast,2.1,5.5,6.8,10.9,69,Fremantle,2.3,2.4,2.5,4.9,33,12.0,16.0,95.2,3.0,28.0,139.4,Sunday,5
2022R0908,2022,9,2022-05-15,25.7,17.5,,Sydney Showground,1900-01-01 15:20:00,8754,Greater Western Sydney,3.3,7.5,10.6,11.9,75,Carlton,5.3,7.5,10.12,15.15,105,15.0,8.0,78.8,4.0,28.0,114.3,Sunday,5
2022R0909,2022,9,2022-05-15,19.5,12.6,2.0,Perth Stadium,1900-01-01 15:20:00,27488,West Coast,1.0,1.3,3.4,5.8,38,Melbourne,6.5,7.9,9.12,16.16,112,18.0,4.0,49.9,1.0,36.0,159.0,Sunday,5
2022R1001,2022,10,2022-05-20,14.2,10.0,0.0,Docklands,1900-01-01 19:50:00,44769,Carlton,3.5,12.8,14.9,15.12,102,Sydney,4.0,7.0,12.4,13.9,87,3.0,32.0,114.6,7.0,24.0,120.4,Friday,5
2022R1002,2022,10,2022-05-21,17.1,4.3,0.0,Eureka Stadium,1900-01-01 13:45:00,6040,Western Bulldogs,4.5,6.12,10.15,15.16,106,Gold Coast,3.3,6.5,9.7,13.9,87,9.0,20.0,110.7,12.0,16.0,93.6,Saturday,5
2022R1003,2022,10,2022-05-21,15.1,3.7,0.0,Kardinia Park,1900-01-01 13:45:00,18721,Geelong,3.6,4.8,9.11,11.16,82,Port Adelaide,2.1,5.3,6.3,7.5,47,6.0,24.0,124.8,11.0,16.0,103.0,Saturday,5
2022R1004,2022,10,2022-05-21,15.6,2.6,4.0,Docklands,1900-01-01 16:35:00,13422,North Melbourne,3.0,6.1,8.3,8.5,53,Melbourne,4.4,8.9,10.13,14.16,100,17.0,4.0,53.6,1.0,40.0,161.7,Saturday,5
2022R1005,2022,10,2022-05-21,19.4,6.1,0.0,Adelaide Oval,1900-01-01 19:00:00,28783,Adelaide,1.5,4.8,6.13,9.15,69,St Kilda,2.1,3.3,6.4,14.6,90,15.0,12.0,80.2,5.0,28.0,118.1,Saturday,5
2022R1006,2022,10,2022-05-21,15.6,2.6,4.0,M.C.G.,1900-01-01 19:30:00,70226,Richmond,2.3,7.5,9.12,11.14,80,Essendon,1.2,3.3,6.3,7.6,48,8.0,24.0,120.4,16.0,8.0,73.4,Saturday,5
2022R1007,2022,10,2022-05-22,18.7,12.9,10.0,Sydney Showground,1900-01-01 14:10:00,5057,Greater Western Sydney,7.3,14.3,17.7,21.12,138,West Coast,4.1,5.4,9.5,13.8,86,14.0,12.0,86.6,18.0,4.0,51.5,Sunday,5
2022R1008,2022,10,2022-05-22,13.9,2.6,0.0,York Park,1900-01-01 15:20:00,12007,Hawthorn,5.2,10.3,13.5,18.9,117,Brisbane Lions,6.2,9.8,13.9,17.1,112,13.0,16.0,92.6,2.0,32.0,143.0,Sunday,5
2022R1009,2022,10,2022-05-22,24.2,10.4,0.0,Perth Stadium,1900-01-01 15:20:00,35534,Fremantle,2.2,2.4,3.6,6.8,44,Collingwood,2.2,5.3,7.4,12.8,80,4.0,28.0,128.3,10.0,20.0,102.7,Sunday,5
2022R1101,2022,11,2022-05-27,22.5,12.0,0.0,S.C.G.,1900-01-01 19:50:00,31387,Sydney,3.4,6.7,10.1,16.1,106,Richmond,5.0,11.2,12.4,15.1,100,7.0,28.0,118.8,9.0,24.0,117.4,Friday,5
2022R1102,2022,11,2022-05-28,16.0,6.3,0.2,Kardinia Park,1900-01-01 13:45:00,19051,Geelong,2.4,8.5,11.5,15.7,97,Adelaide,0.6,3.7,6.11,7.13,55,6.0,28.0,128.4,15.0,12.0,78.0,Saturday,5
2022R1103,2022,11,2022-05-28,24.8,14.3,0.0,Gabba,1900-01-01 13:45:00,22068,Brisbane Lions,6.1,9.4,14.11,16.14,110,Greater Western Sydney,8.1,10.1,12.2,15.6,96,2.0,36.0,139.7,14.0,12.0,86.7,Saturday,5
2022R1104,2022,11,2022-05-28,15.4,6.3,0.1,M.C.G.,1900-01-01 16:35:00,29812,Melbourne,2.2,6.8,7.1,7.14,56,Fremantle,1.6,2.7,10.9,14.1,94,1.0,40.0,147.5,3.0,32.0,131.6,Saturday,5
2022R1105,2022,11,2022-05-28,22.9,11.5,0.0,Perth Stadium,1900-01-01 17:30:00,31838,West Coast,3.0,5.5,7.5,9.6,60,Western Bulldogs,6.3,10.7,18.9,25.11,161,18.0,4.0,49.7,8.0,24.0,121.8,Saturday,5
2022R1106,2022,11,2022-05-28,32.8,21.8,0.0,Marrara Oval,1900-01-01 19:10:00,7516,Gold Coast,4.3,10.8,14.12,18.13,121,Hawthorn,1.3,4.3,5.5,7.12,54,12.0,20.0,101.5,13.0,16.0,87.2,Saturday,5
2022R1107,2022,11,2022-05-29,15.9,4.9,0.0,Docklands,1900-01-01 13:10:00,23464,St Kilda,5.2,6.5,12.7,16.7,103,North Melbourne,2.2,2.3,4.4,7.8,50,4.0,32.0,123.8,17.0,4.0,53.2,Sunday,5
2022R1108,2022,11,2022-05-29,15.9,4.9,0.0,M.C.G.,1900-01-01 15:20:00,80627,Collingwood,3.4,4.8,7.12,11.13,79,Carlton,2.2,6.2,6.7,11.9,75,10.0,24.0,102.9,5.0,32.0,112.9,Sunday,5
2022R1109,2022,11,2022-05-29,19.3,7.3,7.2,Adelaide Oval,1900-01-01 16:10:00,25877,Port Adelaide,4.2,8.4,9.8,9.12,66,Essendon,0.6,2.9,6.12,6.14,50,11.0,20.0,104.9,16.0,8.0,73.5,Sunday,5
2022R1201,2022,12,2022-06-03,12.4,4.3,0.0,Docklands,1900-01-01 19:50:00,34370,Western Bulldogs,1.5,4.6,6.9,10.1,70,Geelong,7.2,8.6,8.8,12.11,83,9.0,24.0,118.5,4.0,32.0,127.6,Friday,6
2022R1202,2022,12,2022-06-04,15.8,11.3,4.0,Adelaide Oval,1900-01-01 13:15:00,22859,Adelaide,5.2,9.6,10.1,13.1,88,West Coast,0.1,3.4,5.5,8.9,57,14.0,16.0,82.0,18.0,4.0,50.7,Saturday,6
2022R1203,2022,12,2022-06-04,33.9,25.0,0.0,Marrara Oval,1900-01-01 16:05:00,5523,Gold Coast,1.4,8.11,11.13,15.19,109,North Melbourne,4.3,4.3,7.3,7.5,47,11.0,24.0,108.0,17.0,4.0,52.3,Saturday,6
2022R1204,2022,12,2022-06-04,14.5,7.6,0.0,M.C.G.,1900-01-01 19:25:00,32753,Melbourne,5.1,7.1,8.6,9.7,61,Sydney,1.5,6.9,6.11,10.13,73,1.0,40.0,141.2,6.0,32.0,118.8,Saturday,6
2022R1205,2022,12,2022-06-05,13.4,9.8,0.6,M.C.G.,1900-01-01 14:10:00,43939,Hawthorn,2.2,4.4,8.5,10.8,68,Collingwood,5.4,7.9,8.1,10.12,72,13.0,16.0,87.6,8.0,28.0,103.1,Sunday,6
2022R1206,2022,12,2022-06-05,18.1,3.3,0.0,Perth Stadium,1900-01-01 15:20:00,47214,Fremantle,1.1,4.3,10.5,15.9,99,Brisbane Lions,3.2,4.4,7.6,13.7,85,3.0,36.0,129.9,2.0,36.0,134.0,Sunday,6
2022R1301,2022,13,2022-06-09,13.6,8.0,0.2,M.C.G.,1900-01-01 19:20:00,21757,Richmond,5.2,6.4,8.5,11.11,77,Port Adelaide,2.1,5.2,8.4,10.5,65,9.0,28.0,117.5,12.0,20.0,103.0,Thursday,6
2022R1302,2022,13,2022-06-10,13.8,8.3,0.0,M.C.G.,1900-01-01 19:50:00,65440,Essendon,3.2,5.4,7.8,7.12,54,Carlton,4.1,9.4,12.6,12.8,80,16.0,8.0,73.1,4.0,36.0,114.9,Friday,6
2022R1303,2022,13,2022-06-11,21.6,16.0,7.6,Perth Stadium,1900-01-01 14:10:00,39428,Fremantle,4.3,6.6,12.9,14.11,95,Hawthorn,5.0,8.4,10.7,12.1,82,3.0,40.0,128.5,14.0,16.0,87.5,Saturday,6
2022R1304,2022,13,2022-06-11,18.8,7.5,0.0,Gabba,1900-01-01 19:25:00,26610,Brisbane Lions,2.4,3.6,7.1,10.18,78,St Kilda,2.1,5.6,7.7,8.9,57,1.0,40.0,134.2,6.0,32.0,119.1,Saturday,6
2022R1305,2022,13,2022-06-12,13.4,9.0,0.4,Docklands,1900-01-01 15:20:00,13742,North Melbourne,0.3,2.5,4.7,7.11,53,Greater Western Sydney,5.3,10.4,12.9,15.12,102,17.0,4.0,52.3,13.0,16.0,92.0,Sunday,6
2022R1306,2022,13,2022-06-13,12.6,8.2,5.0,M.C.G.,1900-01-01 15:20:00,76059,Collingwood,0.5,3.8,6.1,12.1,82,Melbourne,3.1,5.4,7.6,8.8,56,8.0,32.0,105.4,2.0,40.0,134.0,Monday,6
2022R1401,2022,14,2022-06-16,14.2,9.3,1.0,M.C.G.,1900-01-01 19:20:00,50741,Richmond,3.2,7.6,8.1,11.15,81,Carlton,0.4,3.5,6.8,9.12,66,6.0,32.0,117.8,5.0,36.0,112.3,Thursday,6
2022R1402,2022,14,2022-06-17,13.9,9.9,4.0,Docklands,1900-01-01 19:50:00,33274,St Kilda,2.1,3.3,8.4,11.6,72,Essendon,4.5,7.7,13.11,15.17,107,8.0,32.0,113.3,16.0,12.0,77.5,Friday,6
2022R1403,2022,14,2022-06-18,17.7,7.8,0.0,Adelaide Oval,1900-01-01 13:15:00,30445,Port Adelaide,4.3,6.6,12.8,12.1,82,Sydney,3.1,5.8,6.1,8.11,59,12.0,24.0,105.3,7.0,32.0,115.1,Saturday,6
2022R1404,2022,14,2022-06-18,18.2,13.5,10.6,Perth Stadium,1900-01-01 14:35:00,32526,West Coast,2.3,6.5,8.6,9.9,63,Geelong,4.4,6.5,11.6,12.9,81,18.0,4.0,52.2,4.0,36.0,127.7,Saturday,6
2022R1405,2022,14,2022-06-18,18.7,9.2,0.0,Sydney Showground,1900-01-01 19:25:00,6208,Greater Western Sydney,5.4,9.7,11.8,16.9,105,Western Bulldogs,6.1,10.6,16.9,19.11,125,13.0,16.0,91.1,10.0,28.0,118.6,Saturday,6
2022R1406,2022,14,2022-06-19,22.7,10.9,0.0,Carrara,1900-01-01 15:20:00,10507,Gold Coast,1.2,7.5,10.7,18.8,116,Adelaide,2.2,3.6,6.11,10.13,73,11.0,28.0,111.6,15.0,16.0,80.1,Sunday,6
2022R1501,2022,15,2022-06-23,15.9,10.4,0.4,M.C.G.,1900-01-01 19:20:00,37728,Melbourne,2.4,8.1,11.17,16.21,117,Brisbane Lions,3.4,4.4,6.7,7.11,53,1.0,44.0,139.2,3.0,40.0,124.9,Thursday,6
2022R1502,2022,15,2022-06-24,16.1,11.2,4.9,Docklands,1900-01-01 19:00:00,32505,Western Bulldogs,1.2,6.6,12.1,19.11,125,Hawthorn,4.3,5.7,5.11,12.11,83,8.0,32.0,120.9,15.0,16.0,85.6,Friday,6
2022R1503,2022,15,2022-06-24,19.2,8.6,0.8,Perth Stadium,1900-01-01 18:40:00,40933,West Coast,3.3,9.3,13.6,16.11,107,Essendon,5.5,7.1,10.13,14.13,97,17.0,8.0,55.8,16.0,12.0,78.6,Friday,6
2022R1504,2022,15,2022-06-25,15.2,7.9,0.4,Docklands,1900-01-01 13:45:00,35441,Carlton,1.3,6.5,9.7,12.9,81,Fremantle,3.0,4.2,6.5,7.8,50,5.0,40.0,114.6,4.0,40.0,122.6,Saturday,6
2022R1505,2022,15,2022-06-25,15.2,7.9,0.4,M.C.G.,1900-01-01 16:35:00,59335,Geelong,5.2,8.5,9.8,13.11,89,Richmond,2.0,5.3,10.7,13.8,86,2.0,40.0,125.6,9.0,32.0,116.2,Saturday,6
2022R1506,2022,15,2022-06-25,20.7,9.6,0.0,S.C.G.,1900-01-01 19:25:00,31513,Sydney,3.1,4.6,9.1,12.11,83,St Kilda,1.2,2.2,2.6,4.8,32,6.0,36.0,119.5,10.0,32.0,107.3,Saturday,6
2022R1507,2022,15,2022-06-26,11.5,7.9,3.8,Bellerive Oval,1900-01-01 13:10:00,5072,North Melbourne,4.0,4.4,6.8,8.1,58,Adelaide,5.3,7.6,11.9,17.13,115,18.0,4.0,52.2,13.0,20.0,85.5,Sunday,6
2022R1508,2022,15,2022-06-26,12.8,9.2,0.2,M.C.G.,1900-01-01 15:20:00,30804,Collingwood,3.4,5.9,9.17,11.22,88,Greater Western Sydney,2.4,2.4,5.4,12.5,77,7.0,36.0,106.0,14.0,16.0,90.9,Sunday,6
2022R1509,2022,15,2022-06-26,15.6,9.8,1.8,Adelaide Oval,1900-01-01 15:40:00,26241,Port Adelaide,5.4,6.8,12.11,13.15,93,Gold Coast,2.4,5.9,10.1,13.13,91,12.0,28.0,105.1,11.0,28.0,110.5,Sunday,6
2022R1601,2022,16,2022-06-30,21.3,13.2,0.8,Gabba,1900-01-01 19:20:00,25011,Brisbane Lions,1.5,6.9,12.11,16.12,108,Western Bulldogs,2.5,5.7,7.9,9.13,67,3.0,44.0,126.9,10.0,32.0,115.7,Thursday,6
2022R1602,2022,16,2022-07-01,12.3,4.9,0.0,Docklands,1900-01-01 19:50:00,43194,Carlton,2.4,6.7,7.13,10.18,78,St Kilda,3.6,7.6,10.7,14.9,93,5.0,40.0,112.1,9.0,36.0,108.2,Friday,7
2022R1603,2022,16,2022-07-02,12.2,5.2,0.0,M.C.G.,1900-01-01 13:45:00,43163,Essendon,2.2,7.2,9.3,15.5,95,Sydney,5.2,7.6,9.14,12.14,86,16.0,16.0,80.5,8.0,36.0,117.1,Saturday,7
2022R1604,2022,16,2022-07-02,13.0,4.2,0.0,Adelaide Oval,1900-01-01 16:05:00,30702,Adelaide,4.0,6.2,7.4,10.5,65,Melbourne,5.1,6.3,9.9,14.1,94,14.0,20.0,84.4,1.0,48.0,139.6,Saturday,7
2022R1605,2022,16,2022-07-02,17.8,14.3,27.2,Carrara,1900-01-01 19:25:00,16027,Gold Coast,3.4,5.6,6.11,8.14,62,Collingwood,3.4,6.9,6.1,9.13,67,11.0,28.0,109.4,6.0,40.0,106.1,Saturday,7
2022R1606,2022,16,2022-07-02,12.5,3.7,0.2,Kardinia Park,1900-01-01 19:25:00,18091,Geelong,3.5,8.8,15.12,21.18,144,North Melbourne,3.1,4.1,5.1,5.2,32,2.0,44.0,135.6,18.0,4.0,49.5,Saturday,7
2022R1607,2022,16,2022-07-03,12.4,3.3,0.1,M.C.G.,1900-01-01 14:10:00,39391,Richmond,4.2,11.4,15.5,20.8,128,West Coast,2.4,5.6,11.11,13.15,93,7.0,36.0,117.8,17.0,8.0,57.1,Sunday,7
2022R1608,2022,16,2022-07-03,17.1,12.3,93.4,Sydney Showground,1900-01-01 15:20:00,4812,Greater Western Sydney,3.1,6.2,9.2,11.6,72,Hawthorn,4.1,4.6,6.7,7.8,50,13.0,20.0,92.9,15.0,16.0,84.8,Sunday,7
