GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,homePosition,homePoints,homePercentage,awayPosition,awayPoints,awayPercentage,Day,Month,MinutesSinceMidnight,finalPosition,finalPoints,finalPercentage,finalAPosition,finalAPoints,finalAPercentage
2017R0808,2017,8,2017-05-14,,,,20,1900-01-01 13:15:00,10118,8,1.1,3.5,4.9,4.14,38,13,4.4,10.5,13.1,16.14,110,12.0,12.0,86.2,4.0,20.0,150.8,6,5,795,17,24,76.0,5,56,129.7
2017R0809,2017,8,2017-05-14,14.2,6.2,0.0,5,1900-01-01 16:40:00,21589,12,3.3,7.5,8.8,11.12,78,16,5.2,11.7,15.9,18.12,120,16.0,8.0,92.1,15.0,8.0,94.3,6,5,1000,15,24,87.6,6,56,126.8
2017R0901,2017,9,2017-05-19,16.4,10.6,0.2,11,1900-01-01 19:50:00,30275,7,3.0,8.5,9.5,16.8,104,18,4.3,4.3,10.8,12.9,81,3.0,24.0,117.6,8.0,20.0,103.7,4,5,1190,2,62,117.4,10,44,97.1
2017R0902,2017,9,2017-05-20,18.8,9.4,0.2,5,1900-01-01 13:45:00,29778,15,3.2,5.4,7.5,10.8,68,16,4.2,7.3,12.8,18.1,118,9.0,20.0,103.1,12.0,12.0,100.9,5,5,825,11,44,96.9,6,56,126.8
2017R0903,2017,9,2017-05-20,23.6,16.2,9.6,15,1900-01-01 16:35:00,10677,9,1.2,4.5,6.9,11.12,78,14,6.3,7.8,10.1,10.15,75,2.0,28.0,118.9,7.0,20.0,107.0,5,5,995,4,60,114.8,3,60,118.3
2017R0904,2017,9,2017-05-20,25.0,16.5,3.0,7,1900-01-01 19:25:00,13802,2,3.6,4.11,5.12,7.18,60,1,3.3,10.5,17.9,21.14,140,18.0,4.0,63.9,1.0,28.0,135.1,5,5,1165,18,20,74.3,1,62,136.0
2017R0905,2017,9,2017-05-20,18.8,9.4,0.2,2,1900-01-01 19:25:00,54252,4,0.1,4.6,9.11,13.12,90,10,6.1,10.4,10.5,11.6,72,13.0,12.0,94.5,17.0,12.0,76.8,5,5,1165,13,38,99.0,12,42,90.7
2017R0906,2017,9,2017-05-21,18.1,8.9,0.0,5,1900-01-01 13:10:00,36403,5,5.2,12.8,16.1,19.11,125,17,2.4,3.7,5.13,8.16,64,10.0,20.0,99.2,4.0,24.0,103.2,6,5,790,7,48,106.5,8,48,105.7
2017R0907,2017,9,2017-05-21,18.1,8.9,0.0,2,1900-01-01 15:20:00,33218,11,2.5,8.7,9.9,13.12,90,12,6.7,8.9,12.13,15.14,104,11.0,16.0,108.6,14.0,12.0,94.5,6,5,920,9,48,105.2,15,24,87.6
2017R0908,2017,9,2017-05-21,18.2,12.2,17.2,4,1900-01-01 14:40:00,30313,6,1.2,5.4,10.7,13.8,86,3,4.4,5.6,6.9,7.9,51,5.0,24.0,90.6,16.0,12.0,78.0,6,5,880,14,32,74.4,16,24,78.2
2017R1001,2017,10,2017-05-25,18.3,10.8,0.0,11,1900-01-01 19:20:00,24909,7,1.5,6.8,9.14,11.15,81,13,3.1,5.6,9.9,11.13,79,3.0,28.0,116.3,8.0,20.0,144.4,3,5,1160,2,62,117.4,5,56,129.7
2017R1002,2017,10,2017-05-26,19.0,9.8,0.0,8,1900-01-01 19:50:00,36221,16,2.4,4.6,9.7,11.9,75,10,5.1,8.3,10.6,12.9,81,15.0,12.0,100.1,14.0,16.0,79.1,4,5,1190,6,56,126.8,12,42,90.7
2017R1003,2017,10,2017-05-27,17.3,11.3,0.0,5,1900-01-01 13:45:00,34685,18,2.2,5.6,10.9,13.12,90,15,2.1,3.2,5.5,7.8,50,4.0,24.0,108.4,10.0,20.0,98.3,5,5,825,10,44,97.1,11,44,96.9
2017R1004,2017,10,2017-05-27,27.1,13.2,0.0,19,1900-01-01 16:05:00,5072,11,2.1,4.8,9.1,18.14,122,8,4.5,7.7,9.8,13.9,87,9.0,20.0,111.7,16.0,12.0,84.3,5,5,965,9,48,105.2,17,24,76.0
2017R1005,2017,10,2017-05-27,17.3,11.3,0.0,2,1900-01-01 19:25:00,85565,14,4.4,6.9,9.12,11.15,81,5,6.0,8.1,10.3,10.6,66,5.0,24.0,108.3,11.0,20.0,97.6,5,5,1165,3,60,118.3,7,48,106.5
2017R1006,2017,10,2017-05-27,20.3,12.4,0.0,18,1900-01-01 19:10:00,42415,1,5.9,9.18,16.21,20.23,143,6,1.0,2.1,4.2,6.7,43,1.0,32.0,145.0,7.0,24.0,81.5,5,5,1150,1,62,136.0,14,32,74.4
2017R1007,2017,10,2017-05-28,14.6,9.0,8.0,2,1900-01-01 13:10:00,32750,4,5.5,9.1,11.16,18.21,129,2,4.3,6.3,10.6,13.6,84,12.0,16.0,100.2,18.0,4.0,64.0,6,5,790,13,38,99.0,18,20,74.3
2017R1008,2017,10,2017-05-28,14.6,9.0,8.0,5,1900-01-01 15:20:00,32802,3,2.0,7.2,12.4,15.6,96,12,7.2,11.3,12.6,17.11,113,17.0,12.0,78.9,13.0,16.0,96.7,6,5,920,16,24,78.2,15,24,87.6
2017R1009,2017,10,2017-05-28,19.4,4.9,0.0,4,1900-01-01 14:40:00,37057,17,5.0,6.2,9.3,14.6,90,9,2.4,4.7,8.12,14.14,98,6.0,24.0,101.9,2.0,32.0,117.9,6,5,880,8,48,105.7,4,60,114.8
2017R1101,2017,11,2017-06-01,14.5,2.9,0.0,18,1900-01-01 19:20:00,37910,13,6.5,9.8,10.15,13.2,98,10,0.0,0.3,3.4,7.5,47,5.0,24.0,148.6,15.0,16.0,76.4,3,6,1160,5,56,129.7,12,42,90.7
2017R1102,2017,11,2017-06-02,13.6,9.3,0.0,11,1900-01-01 19:50:00,30458,7,3.6,9.1,12.13,13.18,96,1,2.3,5.5,7.9,10.14,74,3.0,32.0,117.3,2.0,32.0,138.1,4,6,1190,2,62,117.4,1,62,136.0
2017R1103,2017,11,2017-06-03,22.5,12.7,0.0,3,1900-01-01 13:45:00,11402,8,2.5,5.1,9.1,11.14,80,17,3.3,5.5,7.8,11.11,77,14.0,16.0,85.8,7.0,24.0,101.4,5,6,825,17,24,76.0,8,48,105.7
2017R1104,2017,11,2017-06-03,18.4,10.6,0.0,15,1900-01-01 16:35:00,13671,9,3.3,10.5,15.5,18.9,117,5,5.3,7.7,10.1,15.11,101,1.0,36.0,117.7,12.0,20.0,96.4,5,6,995,4,60,114.8,7,48,106.5
2017R1105,2017,11,2017-06-03,14.7,8.1,1.0,5,1900-01-01 19:25:00,36100,12,2.4,7.6,8.9,9.12,66,14,3.4,6.1,12.13,14.17,101,13.0,16.0,93.8,4.0,28.0,111.6,5,6,1165,15,24,87.6,3,60,118.3
2017R1106,2017,11,2017-06-04,22.2,12.1,0.0,4,1900-01-01 14:40:00,34259,6,2.1,5.5,10.6,12.13,85,4,3.5,7.9,11.13,15.15,105,8.0,24.0,81.4,10.0,20.0,102.3,6,6,880,14,32,74.4,13,38,99.0
2017R1201,2017,12,2017-06-08,17.6,11.8,70.8,8,1900-01-01 19:20:00,20692,16,2.2,5.8,9.14,12.16,88,18,1.2,2.3,6.3,6.6,42,14.0,16.0,105.0,8.0,24.0,102.4,3,6,1160,6,56,126.8,10,44,97.1
2017R1202,2017,12,2017-06-09,15.0,5.9,0.0,18,1900-01-01 19:20:00,46082,1,5.6,8.9,11.11,16.15,111,15,1.1,2.4,3.1,7.12,54,1.0,36.0,141.7,12.0,20.0,92.9,4,6,1160,1,62,136.0,11,44,96.9
2017R1203,2017,12,2017-06-10,15.6,6.3,0.0,2,1900-01-01 13:45:00,27392,10,2.3,4.4,7.6,12.7,79,8,3.4,6.7,11.14,13.17,95,17.0,16.0,76.9,13.0,20.0,88.2,5,6,825,12,42,90.7,17,24,76.0
2017R1204,2017,12,2017-06-10,22.9,15.2,0.0,7,1900-01-01 16:35:00,11742,2,6.0,11.3,15.11,18.13,121,6,2.2,6.7,7.7,9.1,64,18.0,8.0,70.2,10.0,24.0,78.5,5,6,995,18,20,74.3,14,32,74.4
2017R1205,2017,12,2017-06-10,15.6,6.3,0.0,5,1900-01-01 19:25:00,34022,5,7.6,12.9,14.13,19.17,131,13,1.3,4.5,7.7,8.13,61,7.0,24.0,102.9,5.0,24.0,133.0,5,6,1165,7,48,106.5,5,56,129.7
2017R1206,2017,12,2017-06-11,16.6,2.6,0.0,5,1900-01-01 15:20:00,23194,3,4.1,7.4,8.7,10.11,71,9,2.6,5.8,7.9,9.16,70,16.0,16.0,80.5,2.0,36.0,116.4,6,6,920,16,24,78.2,4,60,114.8
2017R1207,2017,12,2017-06-12,16.6,7.1,0.0,2,1900-01-01 15:20:00,70926,11,4.3,6.6,12.9,15.14,104,4,3.2,10.5,12.8,15.1,100,6.0,24.0,110.9,11.0,20.0,101.7,0,6,920,9,48,105.2,13,38,99.0
2017R1301,2017,13,2017-06-15,19.6,10.9,0.0,4,1900-01-01 18:10:00,35719,17,4.3,7.9,8.14,11.17,83,7,1.2,2.3,5.6,10.1,70,7.0,28.0,102.6,3.0,32.0,114.8,3,6,1090,8,48,105.7,2,62,117.4
2017R1302,2017,13,2017-06-16,16.9,4.4,0.0,5,1900-01-01 19:50:00,26107,12,2.5,2.6,4.9,10.12,72,15,5.3,8.8,9.15,12.17,89,16.0,16.0,92.9,10.0,24.0,95.0,4,6,1190,15,24,87.6,11,44,96.9
2017R1303,2017,13,2017-06-17,15.8,2.4,0.0,2,1900-01-01 13:45:00,58721,14,5.3,7.6,9.7,10.11,71,16,0.4,3.5,7.6,12.8,80,6.0,28.0,109.7,12.0,20.0,105.5,5,6,825,3,60,118.3,6,56,126.8
2017R1304,2017,13,2017-06-17,17.1,4.7,0.8,18,1900-01-01 16:05:00,31772,13,5.6,8.9,14.1,18.13,121,2,3.3,6.6,10.6,12.9,81,4.0,28.0,134.4,18.0,8.0,69.9,5,6,965,5,56,129.7,18,20,74.3
2017R1305,2017,13,2017-06-17,22.8,17.7,1.8,3,1900-01-01 19:25:00,11936,8,1.1,3.2,7.6,11.7,73,3,4.4,6.8,7.9,12.11,83,14.0,20.0,88.1,15.0,20.0,82.7,5,6,1165,17,24,76.0,16,24,78.2
2017R1306,2017,13,2017-06-18,16.0,6.3,0.0,5,1900-01-01 15:20:00,33667,18,0.1,3.3,6.5,8.8,56,11,4.2,8.6,14.7,17.11,113,9.0,24.0,96.5,5.0,28.0,115.7,6,6,920,10,44,97.1,9,48,105.2
2017R1401,2017,14,2017-06-22,18.9,4.9,0.0,18,1900-01-01 19:20:00,45312,1,4.2,9.4,10.6,12.1,82,10,4.2,6.4,9.7,14.12,96,2.0,36.0,136.8,16.0,20.0,79.4,3,6,1160,1,62,136.0,12,42,90.7
2017R1402,2017,14,2017-06-23,19.4,8.7,0.0,8,1900-01-01 19:50:00,34575,16,2.5,5.11,8.17,11.2,86,5,2.4,4.9,7.11,12.13,85,10.0,24.0,105.2,11.0,24.0,102.6,4,6,1190,6,56,126.8,7,48,106.5
2017R1403,2017,14,2017-06-24,12.7,6.7,1.2,2,1900-01-01 13:45:00,35933,4,1.0,4.3,6.7,9.8,62,13,4.3,6.8,11.11,13.15,93,13.0,20.0,98.9,4.0,32.0,135.4,5,6,825,13,38,99.0,5,56,129.7
2017R1404,2017,14,2017-06-24,24.5,10.4,0.0,7,1900-01-01 16:35:00,11455,2,2.4,4.5,7.1,12.14,86,9,3.3,9.8,18.11,22.14,146,18.0,8.0,68.9,1.0,40.0,120.5,5,6,995,18,20,74.3,4,60,114.8
2017R1405,2017,14,2017-06-24,12.7,6.7,1.2,5,1900-01-01 19:25:00,28263,18,6.4,10.8,13.14,15.17,107,12,3.4,7.5,12.7,16.1,106,9.0,28.0,97.0,17.0,16.0,93.4,5,6,1165,10,44,97.1,15,24,87.6
2017R1406,2017,14,2017-06-24,18.2,11.5,0.0,4,1900-01-01 17:40:00,36622,17,2.5,5.7,11.1,14.12,96,11,3.1,6.6,10.8,15.9,99,7.0,28.0,102.1,5.0,32.0,114.7,5,6,1060,8,48,105.7,9,48,105.2
2017R1407,2017,14,2017-06-25,14.0,6.3,0.2,11,1900-01-01 13:10:00,29928,7,2.0,4.5,7.9,10.14,74,6,1.1,8.3,11.4,11.6,72,3.0,36.0,114.0,12.0,24.0,79.6,6,6,790,2,62,117.4,14,32,74.4
2017R1408,2017,14,2017-06-25,13.5,6.7,0.2,2,1900-01-01 15:20:00,64448,14,3.3,5.1,7.13,11.18,84,3,4.1,4.2,6.6,8.1,58,6.0,32.0,111.7,15.0,20.0,81.7,6,6,920,3,60,118.3,16,24,78.2
2017R1409,2017,14,2017-06-25,13.5,6.7,0.2,5,1900-01-01 16:40:00,16844,15,3.6,8.11,10.14,14.19,103,8,4.2,7.5,8.9,10.12,72,8.0,28.0,97.9,14.0,20.0,86.7,6,6,1000,11,44,96.9,17,24,76.0
2017R1501,2017,15,2017-06-30,12.0,4.7,5.6,2,1900-01-01 19:50:00,47464,11,4.0,4.1,5.4,7.8,50,16,1.8,5.15,8.16,11.19,85,6.0,32.0,110.8,9.0,28.0,108.0,4,6,1190,9,48,105.2,6,56,126.8
2017R1502,2017,15,2017-07-01,12.2,-2.0,0.2,5,1900-01-01 13:45:00,29671,18,3.2,4.5,7.9,11.14,80,17,4.6,6.9,11.13,12.15,87,10.0,28.0,96.6,7.0,32.0,102.5,5,7,825,10,44,97.1,8,48,105.7
2017R1503,2017,15,2017-07-01,12.2,-2.0,0.2,2,1900-01-01 14:10:00,33433,3,1.0,5.1,8.2,12.5,77,1,4.0,6.1,9.7,13.11,89,16.0,20.0,82.1,2.0,40.0,135.5,5,7,850,16,24,78.2,1,62,136.0
2017R1504,2017,15,2017-07-01,19.1,11.2,,3,1900-01-01 16:35:00,12779,8,6.3,11.5,13.6,18.1,118,12,4.5,5.8,8.13,14.15,99,12.0,24.0,89.0,17.0,16.0,92.6,5,7,995,17,24,76.0,15,24,87.6
2017R1505,2017,15,2017-07-01,17.1,3.2,0.0,15,1900-01-01 19:25:00,15007,9,3.1,5.3,7.5,10.8,68,7,3.1,6.5,9.6,10.8,68,1.0,42.0,119.3,3.0,38.0,113.3,5,7,1165,4,60,114.8,2,62,117.4
2017R1506,2017,15,2017-07-01,16.2,6.0,0.0,18,1900-01-01 19:10:00,39979,13,1.6,5.11,6.14,8.15,63,14,1.4,3.8,7.1,11.1,76,5.0,32.0,131.7,4.0,36.0,112.2,5,7,1150,5,56,129.7,3,60,118.3
2017R1507,2017,15,2017-07-02,13.4,1.8,0.0,5,1900-01-01 13:10:00,41246,5,3.5,4.1,9.13,11.16,82,2,1.3,4.5,7.6,13.12,90,11.0,24.0,101.8,18.0,12.0,70.9,6,7,790,7,48,106.5,18,20,74.3
2017R1508,2017,15,2017-07-02,13.4,1.8,0.0,2,1900-01-01 15:20:00,56593,10,6.2,9.3,12.6,18.1,118,4,3.2,8.3,12.8,14.1,94,13.0,24.0,82.5,15.0,20.0,97.1,6,7,920,12,42,90.7,13,38,99.0
2017R1509,2017,15,2017-07-02,14.6,6.0,21.8,4,1900-01-01 14:40:00,30541,6,4.3,7.5,10.7,12.8,80,15,1.5,6.8,8.14,12.17,89,14.0,24.0,80.3,8.0,32.0,98.8,6,7,880,14,32,74.4,11,44,96.9
2017R1601,2017,16,2017-07-07,15.1,8.4,3.6,18,1900-01-01 19:20:00,41948,1,2.2,5.5,12.5,16.8,104,18,2.4,4.8,4.11,5.15,45,1.0,44.0,139.0,11.0,28.0,92.4,4,7,1160,1,62,136.0,10,44,97.1
2017R1602,2017,16,2017-07-08,11.7,1.7,0.4,13,1900-01-01 13:45:00,12156,10,5.2,6.6,11.12,14.13,97,9,5.1,8.3,10.3,15.7,97,13.0,26.0,83.6,2.0,44.0,117.8,5,7,825,12,42,90.7,4,60,114.8
2017R1603,2017,16,2017-07-08,14.2,5.4,0.0,2,1900-01-01 14:10:00,63537,4,2.3,4.6,9.7,12.8,80,5,5.0,9.3,13.6,18.9,117,15.0,20.0,94.6,10.0,28.0,104.4,5,7,850,13,38,99.0,7,48,106.5
2017R1604,2017,16,2017-07-08,19.1,6.2,0.0,8,1900-01-01 16:35:00,32987,16,4.3,10.5,14.1,17.16,118,8,5.2,5.6,5.6,7.9,51,8.0,32.0,113.3,14.0,24.0,85.5,5,7,995,6,56,126.8,17,24,76.0
2017R1605,2017,16,2017-07-08,21.9,8.7,7.0,7,1900-01-01 19:25:00,18769,2,3.5,6.6,11.8,11.12,78,7,5.2,15.6,20.9,25.13,163,18.0,12.0,68.9,3.0,42.0,119.0,5,7,1165,18,20,74.3,2,62,117.4
2017R1606,2017,16,2017-07-08,14.2,5.4,0.0,5,1900-01-01 19:25:00,47514,15,5.3,14.8,19.8,21.12,138,14,1.3,1.4,4.9,10.11,71,7.0,36.0,104.0,6.0,36.0,105.3,5,7,1165,11,44,96.9,3,60,118.3
2017R1607,2017,16,2017-07-09,14.6,6.2,1.0,5,1900-01-01 13:10:00,19267,12,1.2,6.3,8.4,12.1,82,6,4.3,9.4,9.6,13.8,86,17.0,16.0,92.7,12.0,28.0,81.7,6,7,790,15,24,87.6,14,32,74.4
2017R1608,2017,16,2017-07-09,14.6,6.2,1.0,2,1900-01-01 15:20:00,47266,3,4.3,7.5,9.8,12.1,82,11,1.2,7.4,11.5,14.6,90,16.0,20.0,82.7,5.0,36.0,110.8,6,7,920,16,24,78.2,9,48,105.2
2017R1609,2017,16,2017-07-09,18.0,7.2,0.0,4,1900-01-01 14:40:00,36766,17,4.4,7.7,10.8,13.1,88,13,4.0,6.2,10.8,18.12,120,9.0,32.0,99.9,4.0,36.0,132.0,6,7,880,8,48,105.7,5,56,129.7
2017R1701,2017,17,2017-07-14,15.6,9.1,2.6,5,1900-01-01 19:50:00,47156,15,0.2,2.6,4.11,7.15,57,5,2.5,6.1,13.12,17.16,118,9.0,36.0,99.4,10.0,32.0,108.5,4,7,1190,11,44,96.9,7,48,106.5
2017R1702,2017,17,2017-07-15,13.0,2.7,0.1,2,1900-01-01 13:45:00,70345,7,3.3,6.7,11.9,13.1,88,10,3.2,7.6,9.1,12.13,85,2.0,46.0,118.1,13.0,26.0,84.4,5,7,825,2,62,117.4,12,42,90.7
2017R1703,2017,17,2017-07-15,14.1,3.9,2.0,18,1900-01-01 13:40:00,34138,13,8.1,11.4,14.9,19.13,127,12,2.0,5.3,6.5,8.9,57,4.0,40.0,136.3,17.0,16.0,89.0,5,7,820,5,56,129.7,15,24,87.6
2017R1704,2017,17,2017-07-15,24.2,13.2,0.0,3,1900-01-01 16:35:00,17275,8,2.1,7.5,10.8,13.1,88,4,5.4,7.5,10.9,15.13,103,15.0,24.0,85.5,14.0,24.0,96.0,5,7,995,17,24,76.0,13,38,99.0
2017R1705,2017,17,2017-07-15,19.0,8.6,0.0,15,1900-01-01 19:25:00,21924,9,2.4,5.6,8.8,12.11,83,16,4.4,7.5,10.9,14.12,96,3.0,44.0,115.7,6.0,36.0,113.4,5,7,1165,4,60,114.8,6,56,126.8
2017R1706,2017,17,2017-07-15,32.8,18.5,0.0,14,1900-01-01 19:10:00,12104,11,1.3,5.3,9.7,10.1,70,1,7.2,11.6,12.11,17.14,116,7.0,36.0,106.7,1.0,48.0,140.4,5,7,1150,9,48,105.2,1,62,136.0
2017R1707,2017,17,2017-07-16,11.9,3.6,0.1,5,1900-01-01 13:10:00,28188,14,4.4,5.8,9.13,16.16,112,2,1.3,4.6,6.8,12.9,81,5.0,40.0,107.4,18.0,12.0,69.1,6,7,790,3,60,118.3,18,20,74.3
2017R1708,2017,17,2017-07-16,11.9,3.6,0.1,2,1900-01-01 15:20:00,35157,3,3.2,4.4,6.6,9.8,62,18,2.4,7.7,10.8,12.1,82,16.0,20.0,82.3,11.0,32.0,94.2,6,7,920,16,24,78.2,10,44,97.1
2017R1709,2017,17,2017-07-16,18.9,14.6,5.0,4,1900-01-01 14:40:00,38722,6,0.3,2.8,3.13,5.14,44,17,4.1,5.4,9.6,11.8,74,12.0,28.0,80.6,8.0,36.0,102.1,6,7,880,14,32,74.4,8,48,105.7
2017R1801,2017,18,2017-07-21,17.7,6.0,0.0,18,1900-01-01 19:20:00,50464,1,5.2,9.5,13.9,13.13,91,7,1.4,4.6,7.8,10.1,70,1.0,52.0,139.9,2.0,46.0,115.5,4,7,1160,1,62,136.0,2,62,117.4
2017R1802,2017,18,2017-07-22,12.0,4.9,0.2,5,1900-01-01 13:45:00,40359,5,4.2,8.3,13.8,20.12,132,12,4.4,8.5,12.7,16.9,105,8.0,36.0,109.7,17.0,16.0,88.3,5,7,825,7,48,106.5,15,24,87.6
2017R1803,2017,18,2017-07-22,12.0,4.9,0.2,2,1900-01-01 14:10:00,27068,11,4.4,8.8,11.8,13.1,88,13,0.3,3.6,6.1,9.11,65,7.0,40.0,107.9,5.0,40.0,132.1,5,7,850,9,48,105.2,5,56,129.7
2017R1804,2017,18,2017-07-22,27.0,18.8,0.0,16,1900-01-01 16:35:00,9364,18,4.4,7.6,10.9,16.14,110,8,3.2,4.4,8.7,8.8,56,10.0,36.0,98.2,15.0,24.0,83.3,5,7,995,10,44,97.1,17,24,76.0
2017R1805,2017,18,2017-07-22,19.4,5.7,0.0,8,1900-01-01 19:25:00,35773,16,3.5,7.8,11.14,14.17,101,15,1.2,3.2,5.4,9.5,59,6.0,40.0,115.9,11.0,36.0,96.7,5,7,1165,6,56,126.8,11,44,96.9
2017R1806,2017,18,2017-07-22,19.3,9.1,3.2,4,1900-01-01 17:40:00,30818,6,2.0,3.4,5.5,7.6,48,10,4.3,6.6,9.9,15.1,100,14.0,28.0,78.6,12.0,30.0,88.0,5,7,1060,14,32,74.4,12,42,90.7
2017R1807,2017,18,2017-07-23,15.3,7.8,0.0,2,1900-01-01 13:10:00,33467,14,0.2,4.6,8.8,9.1,64,9,3.4,3.5,4.5,6.9,45,4.0,44.0,108.6,3.0,44.0,113.6,6,7,790,3,60,118.3,4,60,114.8
2017R1808,2017,18,2017-07-23,15.3,7.8,0.0,5,1900-01-01 15:20:00,22927,4,3.4,5.6,8.11,13.15,93,17,4.2,7.3,12.5,13.7,85,13.0,28.0,96.7,9.0,36.0,101.4,6,7,920,13,38,99.0,8,48,105.7
2017R1809,2017,18,2017-07-23,23.2,8.2,0.0,7,1900-01-01 16:40:00,18847,2,6.1,12.5,13.7,17.1,112,3,0.4,3.6,7.13,11.16,82,18.0,16.0,71.8,16.0,20.0,81.6,6,7,1000,18,20,74.3,16,24,78.2
2017R1901,2017,19,2017-07-28,14.8,7.1,3.4,2,1900-01-01 19:50:00,52181,10,4.3,8.6,8.8,10.12,72,16,2.7,4.9,6.1,9.12,66,12.0,34.0,88.8,6.0,40.0,114.7,4,7,1190,12,42,90.7,6,56,126.8
2017R1902,2017,19,2017-07-29,15.3,4.3,0.2,9,1900-01-01 13:45:00,13939,12,4.4,6.4,9.8,11.1,76,11,2.0,8.5,8.8,10.12,72,16.0,20.0,89.0,7.0,40.0,107.3,5,7,825,15,24,87.6,9,48,105.2
2017R1903,2017,19,2017-07-29,21.5,3.0,0.0,15,1900-01-01 14:10:00,11233,9,3.5,6.7,8.11,13.2,98,6,3.3,6.6,11.8,13.8,86,3.0,48.0,113.7,14.0,28.0,79.1,5,7,850,4,60,114.8,14,32,74.4
2017R1904,2017,19,2017-07-29,20.8,10.2,0.0,18,1900-01-01 16:05:00,30335,13,2.3,3.5,5.7,9.9,63,15,1.3,2.8,3.12,8.13,61,5.0,44.0,130.8,11.0,36.0,96.7,5,7,965,5,56,129.7,11,44,96.9
2017R1905,2017,19,2017-07-29,16.4,8.8,1.0,5,1900-01-01 19:25:00,35460,3,3.0,4.3,5.8,8.1,58,7,5.7,9.1,13.12,18.15,123,17.0,20.0,79.0,2.0,50.0,119.2,5,7,1165,16,24,78.2,2,62,117.4
2017R1906,2017,19,2017-07-29,23.7,10.9,0.0,3,1900-01-01 19:25:00,16207,8,4.2,5.3,8.4,10.5,65,14,3.4,8.8,11.11,14.14,98,15.0,24.0,82.4,4.0,48.0,110.5,5,7,1165,17,24,76.0,3,60,118.3
2017R1907,2017,19,2017-07-30,17.8,10.4,0.0,5,1900-01-01 13:10:00,48754,18,5.4,8.9,15.1,19.13,127,5,4.5,7.1,11.15,13.19,97,9.0,40.0,100.3,10.0,36.0,107.1,6,7,790,10,44,97.1,7,48,106.5
2017R1908,2017,19,2017-07-30,17.8,10.4,0.0,2,1900-01-01 15:20:00,33269,4,4.3,9.6,12.9,15.13,103,1,2.1,3.4,10.4,16.7,103,13.0,30.0,96.9,1.0,54.0,137.1,6,7,920,13,38,99.0,1,62,136.0
2017R1909,2017,19,2017-07-30,17.9,6.3,6.4,4,1900-01-01 14:40:00,32652,17,4.1,9.4,12.7,17.11,113,2,3.2,3.5,5.8,6.9,45,8.0,40.0,105.9,18.0,16.0,70.1,6,7,880,8,48,105.7,18,20,74.3
2017R2001,2017,20,2017-08-04,13.7,5.4,2.6,11,1900-01-01 19:50:00,30833,7,2.3,5.6,7.8,8.13,61,16,7.5,10.5,11.9,16.11,107,4.0,50.0,115.1,6.0,44.0,117.2,4,8,1190,2,62,117.4,6,56,126.8
2017R2002,2017,20,2017-08-05,10.8,5.0,1.4,12,1900-01-01 13:45:00,14274,9,8.6,10.7,13.12,14.13,97,11,3.0,5.1,7.1,10.2,62,2.0,52.0,115.3,10.0,40.0,104.8,5,8,825,4,60,114.8,9,48,105.2
2017R2003,2017,20,2017-08-05,13.9,7.3,0.0,2,1900-01-01 14:10:00,58562,5,5.5,5.8,7.14,11.18,84,3,2.1,4.4,9.5,11.1,76,8.0,40.0,107.3,17.0,20.0,79.6,5,8,850,7,48,106.5,16,24,78.2
2017R2004,2017,20,2017-08-05,23.1,9.0,0.0,7,1900-01-01 16:35:00,16148,2,2.2,7.6,11.9,13.11,89,18,6.6,8.11,8.16,14.19,103,18.0,16.0,70.9,7.0,44.0,101.1,5,8,995,18,20,74.3,10,44,97.1
2017R2005,2017,20,2017-08-05,13.9,7.3,0.0,5,1900-01-01 19:25:00,33394,12,1.5,1.9,4.11,7.15,57,4,2.7,5.11,11.12,16.15,111,16.0,20.0,86.8,12.0,34.0,100.2,5,8,1165,15,24,87.6,13,38,99.0
2017R2006,2017,20,2017-08-05,18.6,11.0,0.8,4,1900-01-01 17:40:00,27050,6,3.5,7.8,11.12,12.18,90,8,4.0,5.4,8.7,10.7,67,14.0,32.0,81.2,15.0,24.0,82.0,5,8,1060,14,32,74.4,17,24,76.0
2017R2007,2017,20,2017-08-06,12.5,7.9,0.2,5,1900-01-01 13:10:00,22688,15,3.2,7.5,10.7,15.13,103,17,3.5,7.8,10.1,14.11,95,11.0,40.0,97.3,9.0,40.0,105.0,6,8,790,11,44,96.9,8,48,105.7
2017R2008,2017,20,2017-08-06,12.5,7.9,0.2,2,1900-01-01 15:20:00,58342,14,5.4,6.8,9.1,13.15,93,10,1.3,2.5,4.8,9.1,64,3.0,52.0,112.0,13.0,34.0,87.8,6,8,920,3,60,118.3,12,42,90.7
2017R2009,2017,20,2017-08-06,13.7,8.0,9.2,18,1900-01-01 16:10:00,45028,1,1.9,5.15,12.18,18.22,130,13,1.1,1.3,4.4,7.4,46,1.0,58.0,141.5,5.0,44.0,122.5,6,8,970,1,62,136.0,5,56,129.7
2017R2101,2017,21,2017-08-11,16.6,8.2,0.0,5,1900-01-01 19:50:00,30672,18,3.1,6.7,6.12,7.15,57,9,4.5,7.5,13.8,16.9,105,9.0,44.0,98.3,2.0,56.0,117.7,4,8,1190,10,44,97.1,4,60,114.8
