Year,Round,MaxTemp,Rainfall,StadiumCapacity,Rivalry,Venue,HomeTeam,AwayTeam,DayC,MinutesSinceMidnight,HomeProbability,previous_game_home_position,previous_game_away_position,previous_game_home_win_loss,previous_game_away_win_loss
-0.8282989773871606,-1.309067619173169,2.7963192961409953,-0.37005863885679924,-0.7133604674159787,-0.31030002786051086,Subiaco,West Coast,St Kilda,Saturday,0.027677274725269593,1.500977880689977,-1.6144444220659098,-0.6223006139946757,1.0783423632476334,0.9402982274263747
0.03333376350154884,-0.8814454212849188,-0.2409339082747882,-0.37005863885679924,1.598205241473803,-0.31030002786051086,M.C.G.,Geelong,Collingwood,Sunday,-0.522502939299111,0.7955225879669492,-1.4221395043575658,0.7244081235834066,1.0783423632476334,-1.0634923802175307
0.32054467713111867,-0.7389046886555021,0.5675435634042333,-0.036582695199334596,1.598205241473803,-0.31030002786051086,M.C.G.,Essendon,Hawthorn,Saturday,-1.003910626570444,-0.8395293112205362,0.8855195081425632,-1.0070745390169848,-0.927349266876903,0.9402982274263747
1.4693883316493979,0.25888043975041497,-1.0275606374759985,0.2362612587022273,-0.29085667939309595,-0.31030002786051086,Docklands,St Kilda,Essendon,Friday,1.3343552830331735,0.899411516067816,-0.6529198335241895,1.3015690111168703,-0.927349266876903,-1.0634923802175307
-0.8282989773871606,-0.1687417581378352,-0.8746054401313188,0.3575252382140326,-0.29085667939309595,-0.31030002786051086,Docklands,Western Bulldogs,Fremantle,Sunday,-0.522502939299111,-1.6442931477352212,0.8855195081425632,-0.6223006139946757,-0.927349266876903,0.9402982274263747
-0.8282989773871606,0.6865026376386651,0.15237945632581706,-0.37005863885679924,-0.7133604674159787,-0.31030002786051086,Subiaco,Fremantle,Greater Western Sydney,Sunday,-0.7975930463113013,1.6564635069810612,-1.0375296689408775,1.1091820486057158,1.0783423632476334,-1.0634923802175307
0.03333376350154884,0.25888043975041497,0.06497648641457102,-0.37005863885679924,-0.28178885832218226,-0.31030002786051086,Adelaide Oval,Adelaide,Hawthorn,Thursday,1.1280377027740307,1.3919219900274793,-1.6144444220659098,1.493955973628025,1.0783423632476334,-1.0634923802175307
0.6077555907606885,0.6865026376386651,-1.2897695472097352,0.11499727919042203,-0.8316469547785219,-0.31030002786051086,Kardinia Park,Geelong,St Kilda,Saturday,1.1624239661505547,1.427594477627362,-1.6144444220659098,1.1091820486057158,-0.927349266876903,-1.0634923802175307
0.32054467713111867,-0.8814454212849188,-0.0005757410188625427,-0.37005863885679924,1.598205241473803,3.222687432208448,M.C.G.,Collingwood,Richmond,Sunday,-0.522502939299111,-0.8868578148605177,-0.8452247512325335,-1.5842354265504488,1.0783423632476334,0.9402982274263747
-0.253877150128021,-0.5963639560260854,0.7423495032267245,-0.37005863885679924,-0.29085667939309595,-0.31030002786051086,Docklands,Carlton,Port Adelaide,Sunday,-1.4165457870887295,-0.6782915276334806,0.500909672725875,0.14724723604994272,1.0783423632476334,0.9402982274263747
1.7565992452789678,1.5417470334151655,0.021275001458948388,-0.37005863885679924,1.598205241473803,-0.31030002786051086,M.C.G.,Melbourne,Hawthorn,Sunday,-0.522502939299111,1.0102263727087404,-1.0375296689408775,1.3015690111168703,-0.927349266876903,0.9402982274263747
-1.1155098910167305,0.5439619050092483,0.174230198803628,-0.37005863885679924,-0.5077962022458916,-0.31030002786051086,S.C.G.,Sydney,Greater Western Sydney,Sunday,-1.4165457870887295,1.6564635069810612,-1.0375296689408775,1.6863429361391795,1.0783423632476334,-1.0634923802175307
-0.253877150128021,1.256665568156332,-0.30648613570822253,-0.27911065422294523,-0.29085667939309595,-0.31030002786051086,Docklands,Essendon,Gold Coast,Sunday,-1.4165457870887295,-1.0690102795275518,1.6547391789759396,0.9167950860945612,-0.927349266876903,-1.0634923802175307
0.32054467713111867,-0.02620102550841849,-0.6123965303975818,0.2362612587022273,-0.29085667939309595,-0.31030002786051086,Docklands,St Kilda,Sydney,Saturday,1.1624239661505547,-1.5007488318051205,1.2701293435592513,-1.0070745390169848,-0.927349266876903,0.9402982274263747
0.32054467713111867,-0.02620102550841849,-0.48129207553071385,-0.37005863885679924,-0.8316469547785219,-0.31030002786051086,Kardinia Park,Geelong,North Melbourne,Saturday,-1.175841943453063,0.45770194763895666,-0.8452247512325335,-0.6223006139946757,1.0783423632476334,0.9402982274263747
0.32054467713111867,-1.0239861539143356,1.0045584129604612,-0.37005863885679924,-0.5077962022458916,-0.31030002786051086,S.C.G.,Sydney,Adelaide,Friday,1.3343552830331735,0.8728159504739941,-0.6529198335241895,-0.04513972646121188,1.0783423632476334,-1.0634923802175307
0.6077555907606885,-1.309067619173169,1.5945284598613687,-0.37005863885679924,-0.022020073446946217,-0.31030002786051086,Perth Stadium,Fremantle,St Kilda,Sunday,-0.522502939299111,0.5839531650462062,-0.6529198335241895,-0.8146875765058303,-0.927349266876903,0.9402982274263747
-0.5410880637575908,-0.31128249076725195,-0.3938891056194678,-0.30942664910089657,1.598205241473803,-0.31030002786051086,M.C.G.,Carlton,Adelaide,Saturday,-1.2102282068295867,-1.2231937554507653,1.6547391789759396,-0.4299136514835211,-0.927349266876903,-1.0634923802175307
-0.5410880637575908,1.1141248355269153,-0.8527546976535074,-0.37005863885679924,1.598205241473803,3.222687432208448,M.C.G.,Geelong,Hawthorn,Saturday,1.1280377027740307,-1.4364699944207344,-0.2683099981075013,-1.1994615015281396,1.0783423632476334,0.9402982274263747
-0.5410880637575908,-0.1687417581378352,-0.17538168084135386,-0.37005863885679924,-0.7133604674159787,-0.31030002786051086,Subiaco,West Coast,Essendon,Saturday,-0.8319793096878251,1.1910295598597223,-1.2298345866492217,0.7244081235834066,-0.927349266876903,-1.0634923802175307
-1.1155098910167305,0.8290433702680818,0.043125743936760094,2.297748910402918,-0.7133604674159787,-0.31030002786051086,Subiaco,Fremantle,Adelaide,Saturday,0.44031243524355507,0.8728159504739941,-0.8452247512325335,0.33963419856109733,-0.927349266876903,0.9402982274263747
1.4693883316493979,-0.1687417581378352,0.8516032156157816,-0.37005863885679924,-0.5077962022458916,-0.31030002786051086,S.C.G.,Sydney,Richmond,Friday,1.3343552830331735,0.10399199293970829,-0.46061491581584535,-0.23752668897236648,-0.927349266876903,0.9402982274263747
-0.5410880637575908,-1.0239861539143356,0.9171554430492159,-0.37005863885679924,1.598205241473803,3.222687432208448,M.C.G.,Carlton,Collingwood,Friday,1.3343552830331735,-0.7145310018145272,0.8855195081425632,-1.1994615015281396,1.0783423632476334,0.9402982274263747
0.6077555907606885,-1.4516083518025857,1.3760210350832547,0.02404929455656804,-1.4388671157772037,-0.31030002786051086,Carrara,Gold Coast,Fremantle,Sunday,-0.3849578857930159,-1.0600299887750195,0.1162998373091869,-1.391848464039294,-0.927349266876903,0.9402982274263747
-1.4027208046463002,-0.5963639560260854,-0.30648613570822253,-0.37005863885679924,1.598205241473803,-0.31030002786051086,M.C.G.,Collingwood,Geelong,Friday,1.3343552830331735,0.13540846717697044,-0.46061491581584535,0.14724723604994272,1.0783423632476334,-1.0634923802175307
0.6077555907606885,0.9715841028974985,-0.6779487578310162,-0.37005863885679924,-0.28178885832218226,-0.31030002786051086,Adelaide Oval,Port Adelaide,Greater Western Sydney,Saturday,1.0592651760209832,-0.18464686411514025,-0.07600508039915718,-0.6223006139946757,-0.927349266876903,0.9402982274263747
0.03333376350154884,1.1141248355269153,-1.333471032165358,-0.33974264397884785,1.598205241473803,-0.31030002786051086,M.C.G.,Richmond,Hawthorn,Sunday,-0.522502939299111,0.014204081362206902,-1.0375296689408775,0.532021161072252,1.0783423632476334,0.9402982274263747
1.7565992452789678,1.1141248355269153,-0.10982945340791953,-0.37005863885679924,-0.8316469547785219,-0.31030002786051086,Kardinia Park,Geelong,Fremantle,Saturday,-1.175841943453063,1.5387279966885334,-0.2683099981075013,1.1091820486057158,-0.927349266876903,-1.0634923802175307
-1.4027208046463002,0.9715841028974985,-0.6560980153532048,-0.15784667471113994,-0.29085667939309595,-0.31030002786051086,Docklands,Western Bulldogs,North Melbourne,Saturday,-1.175841943453063,-1.8992289960371624,1.0778244258509073,-0.23752668897236648,-0.927349266876903,0.9402982274263747
0.03333376350154884,-0.45382322339666864,1.0919613828717072,1.0851091152848644,-1.4388671157772037,-0.31030002786051086,Sydney Showground,Greater Western Sydney,Richmond,Saturday,-0.006708988651254196,0.8728159504739941,-1.4221395043575658,-0.4299136514835211,1.0783423632476334,-1.0634923802175307
0.03333376350154884,0.11633970712099823,0.9171554430492159,-0.09721468495523727,-1.4388671157772037,-0.31030002786051086,Carrara,Gold Coast,Carlton,Saturday,1.1624239661505547,0.6285307553900005,0.6932145904342192,1.3015690111168703,1.0783423632476334,0.9402982274263747
1.4693883316493979,1.3992063007857487,-0.8527546976535074,-0.37005863885679924,1.598205241473803,-0.31030002786051086,M.C.G.,Richmond,Hawthorn,Sunday,-1.4165457870887295,0.8208813027002313,-0.2683099981075013,0.7244081235834066,1.0783423632476334,0.9402982274263747
0.6077555907606885,0.6865026376386651,-1.0931128649094326,0.17562926894632466,-0.28178885832218226,-0.31030002786051086,Adelaide Oval,Port Adelaide,Brisbane Lions,Sunday,-0.17864030553387314,0.45770194763895666,-0.46061491581584535,-1.0070745390169848,1.0783423632476334,0.9402982274263747
-0.8282989773871606,0.25888043975041497,1.5726777173835578,-0.37005863885679924,-1.4388671157772037,-0.31030002786051086,Carrara,Gold Coast,Geelong,Saturday,0.027677274725269593,-0.8635521123105266,-0.2683099981075013,-1.0070745390169848,-0.927349266876903,0.9402982274263747
1.7565992452789678,1.256665568156332,-0.15353093836354292,-0.37005863885679924,-1.4388671157772037,-0.31030002786051086,Sydney Showground,Greater Western Sydney,Sydney,Saturday,1.1968102295270784,0.11960326563168108,-0.6529198335241895,0.14724723604994272,1.0783423632476334,0.9402982274263747
0.6077555907606885,1.1141248355269153,-1.0931128649094326,-0.37005863885679924,-0.28178885832218226,-0.31030002786051086,Adelaide Oval,Adelaide,St Kilda,Saturday,1.0592651760209832,0.6979299585388623,-0.2683099981075013,0.7244081235834066,-0.927349266876903,0.9402982274263747
-1.4027208046463002,-0.1687417581378352,-1.2897695472097352,-0.37005863885679924,1.598205241473803,-0.31030002786051086,M.C.G.,Melbourne,Collingwood,Monday,-0.5568892026756348,-1.9618529846158275,1.2701293435592513,-1.0070745390169848,1.0783423632476334,0.9402982274263747
-1.1155098910167305,-1.0239861539143356,1.419722520038878,-0.37005863885679924,-0.7133604674159787,-0.31030002786051086,Subiaco,Fremantle,Richmond,Friday,0.8873338591383643,0.41794006997276517,-0.07600508039915718,-0.6223006139946757,-0.927349266876903,-1.0634923802175307
0.32054467713111867,0.6865026376386651,-1.0712621224316214,-0.37005863885679924,-0.29085667939309595,-0.31030002786051086,Docklands,St Kilda,Carlton,Friday,1.3343552830331735,0.7459755607188433,1.0778244258509073,1.6863429361391795,-0.927349266876903,-1.0634923802175307
-1.4027208046463002,-0.1687417581378352,-1.2023665772984897,-0.37005863885679924,-0.29085667939309595,-0.31030002786051086,Docklands,Carlton,Geelong,Friday,1.3343552830331735,-0.920540509056855,-0.46061491581584535,-0.23752668897236648,-0.927349266876903,0.9402982274263747
-1.4027208046463002,-0.31128249076725195,-0.6997995003088274,-0.37005863885679924,1.598205241473803,-0.31030002786051086,M.C.G.,Essendon,Melbourne,Saturday,1.2655827562801258,1.5387279966885334,-1.4221395043575658,1.6863429361391795,1.0783423632476334,-1.0634923802175307
-0.8282989773871606,0.8290433702680818,-0.8090532126978844,-0.37005863885679924,-0.28178885832218226,-0.31030002786051086,Adelaide Oval,Port Adelaide,Melbourne,Sunday,-1.6228633673478723,1.463940031031015,-0.8452247512325335,1.3015690111168703,-0.927349266876903,-1.0634923802175307
0.6077555907606885,1.5417470334151655,-1.1586650923428667,-0.37005863885679924,-0.28178885832218226,-0.31030002786051086,Adelaide Oval,Port Adelaide,Fremantle,Sunday,-0.17864030553387314,0.8208813027002313,0.308604755017531,0.7244081235834066,-0.927349266876903,-1.0634923802175307
-1.1155098910167305,-1.309067619173169,1.1793643527829525,-0.33974264397884785,1.598205241473803,-0.31030002786051086,M.C.G.,Melbourne,West Coast,Saturday,-1.003910626570444,-2.0671945419235978,1.6547391789759396,1.1091820486057158,-0.927349266876903,-1.0634923802175307
-0.8282989773871606,-0.8814454212849188,-0.48129207553071385,-0.37005863885679924,-0.29085667939309595,-0.31030002786051086,Docklands,Western Bulldogs,Adelaide,Sunday,-1.4165457870887295,-0.685661749808698,1.0778244258509073,0.532021161072252,-0.927349266876903,0.9402982274263747
1.4693883316493979,-1.0239861539143356,2.184498506762277,-0.37005863885679924,1.598205241473803,-0.31030002786051086,M.C.G.,Melbourne,Greater Western Sydney,Saturday,1.1624239661505547,1.2230301239572412,-1.6144444220659098,0.7244081235834066,1.0783423632476334,-1.0634923802175307
-0.8282989773871606,-0.1687417581378352,-0.48129207553071385,0.8728971511392051,-0.28178885832218226,-0.31030002786051086,Adelaide Oval,Adelaide,Gold Coast,Sunday,-1.6228633673478723,0.25179222401046547,0.1162998373091869,-1.1994615015281396,-0.927349266876903,0.9402982274263747
0.6077555907606885,0.11633970712099823,-0.3938891056194678,-0.036582695199334596,-0.29085667939309595,-0.31030002786051086,Docklands,Essendon,Hawthorn,Friday,1.3343552830331735,0.05828670060055863,0.1162998373091869,0.33963419856109733,1.0783423632476334,-1.0634923802175307
-0.5410880637575908,-0.7389046886555021,-0.13168019588573124,-0.37005863885679924,1.598205241473803,-0.31030002786051086,M.C.G.,Hawthorn,Melbourne,Saturday,-1.003910626570444,1.3919219900274793,-0.2683099981075013,1.1091820486057158,-0.927349266876903,-1.0634923802175307
0.6077555907606885,-1.309067619173169,2.206349249240088,-0.37005863885679924,1.598205241473803,-0.31030002786051086,M.C.G.,Melbourne,Essendon,Friday,1.3343552830331735,0.41794006997276517,1.6547391789759396,1.493955973628025,-0.927349266876903,-1.0634923802175307
0.32054467713111867,-0.7389046886555021,0.30533465367049667,-0.33974264397884785,-0.28178885832218226,-0.31030002786051086,Adelaide Oval,Adelaide,Carlton,Saturday,1.0592651760209832,1.577211124648227,-0.8452247512325335,1.6863429361391795,1.0783423632476334,-1.0634923802175307
-1.4027208046463002,-0.1687417581378352,-1.4645754870322263,0.5697372023596919,-0.29085667939309595,-0.31030002786051086,Docklands,Essendon,Sydney,Saturday,1.2655827562801258,0.32317426153500883,-1.4221395043575658,-0.8146875765058303,-0.927349266876903,0.9402982274263747
1.4693883316493979,-0.31128249076725195,-0.7653517277422618,-0.37005863885679924,-0.8316469547785219,-0.31030002786051086,Kardinia Park,Geelong,Port Adelaide,Saturday,-1.175841943453063,0.43768294673063074,-0.46061491581584535,0.14724723604994272,-0.927349266876903,0.9402982274263747
1.4693883316493979,-0.7389046886555021,0.698648018271102,0.7061591793104728,-0.5077962022458916,-0.31030002786051086,S.C.G.,Sydney,Brisbane Lions,Sunday,0.027677274725269593,-0.0960439757913354,-1.0375296689408775,-1.1994615015281396,1.0783423632476334,0.9402982274263747
1.7565992452789678,1.256665568156332,-1.2023665772984897,-0.37005863885679924,-0.29085667939309595,-0.31030002786051086,Docklands,Essendon,West Coast,Saturday,-1.175841943453063,1.5387279966885334,0.6932145904342192,1.6863429361391795,-0.927349266876903,0.9402982274263747
1.7565992452789678,-1.1665268865437521,0.2616331687148741,0.6303691921155945,-0.29085667939309595,-0.31030002786051086,Docklands,North Melbourne,Carlton,Friday,-0.10986777878082556,-1.5441981431935936,-0.46061491581584535,-1.1994615015281396,-0.927349266876903,0.9402982274263747
-1.1155098910167305,1.3992063007857487,1.2886180651720094,-0.37005863885679924,-0.7506842666453644,-0.31030002786051086,Gabba,Brisbane Lions,Western Bulldogs,Sunday,0.027677274725269593,0.25179222401046547,0.500909672725875,1.1091820486057158,1.0783423632476334,0.9402982274263747
-1.4027208046463002,1.5417470334151655,0.8297524731379698,-0.37005863885679924,-0.7506842666453644,-0.31030002786051086,Gabba,Brisbane Lions,Western Bulldogs,Sunday,0.027677274725269593,1.0102263727087404,0.6932145904342192,1.1091820486057158,1.0783423632476334,-1.0634923802175307
-0.8282989773871606,-0.31128249076725195,0.043125743936760094,-0.036582695199334596,-0.8316469547785219,-0.31030002786051086,Kardinia Park,Geelong,North Melbourne,Friday,1.3343552830331735,0.25179222401046547,-1.0375296689408775,-0.4299136514835211,-0.927349266876903,0.9402982274263747
1.7565992452789678,-0.45382322339666864,-0.08797871093010859,-0.37005863885679924,1.598205241473803,-0.31030002786051086,M.C.G.,Richmond,Geelong,Friday,1.1280377027740307,-0.9580189991590664,1.0778244258509073,-0.6223006139946757,1.0783423632476334,0.9402982274263747
1.7565992452789678,0.40142117237983166,-1.7267843967659633,0.05436528943451933,-0.29085667939309595,-0.31030002786051086,Docklands,St Kilda,Brisbane Lions,Friday,1.3343552830331735,-0.5426996319990083,-0.8452247512325335,-1.0070745390169848,-0.927349266876903,0.9402982274263747
-1.4027208046463002,-1.0239861539143356,-0.5686950454419591,-0.12753067983318858,-0.29085667939309595,-0.31030002786051086,Docklands,Richmond,West Coast,Sunday,-0.5568892026756348,-1.1080013821879071,0.6932145904342192,-1.5842354265504488,-0.927349266876903,0.9402982274263747
1.4693883316493979,0.9715841028974985,-1.1368143498650554,-0.036582695199334596,-0.29085667939309595,-0.31030002786051086,Docklands,Western Bulldogs,Melbourne,Saturday,1.1624239661505547,-0.6170023116500967,-0.07600508039915718,-1.391848464039294,1.0783423632476334,0.9402982274263747
1.4693883316493979,-1.1665268865437521,1.1138121253495181,-0.37005863885679924,-0.8316469547785219,-0.31030002786051086,Kardinia Park,Geelong,Brisbane Lions,Friday,1.3343552830331735,-0.25539593734813315,-0.46061491581584535,-1.5842354265504488,1.0783423632476334,0.9402982274263747
-0.253877150128021,0.40142117237983166,-0.6342472728753935,-0.37005863885679924,1.598205241473803,-0.31030002786051086,M.C.G.,Melbourne,Adelaide,Sunday,-0.522502939299111,-1.2767576742344597,0.1162998373091869,-0.6223006139946757,-0.927349266876903,0.9402982274263747
-0.5410880637575908,0.40142117237983166,-0.06612796845229689,-0.27911065422294523,-0.7506842666453644,-0.31030002786051086,Gabba,Brisbane Lions,Sydney,Sunday,0.027677274725269593,-1.70055041039324,1.6547391789759396,-1.1994615015281396,-0.927349266876903,0.9402982274263747
0.03333376350154884,0.6865026376386651,-0.9838591525203757,-0.06689869007728595,-0.28178885832218226,-0.31030002786051086,Adelaide Oval,Port Adelaide,North Melbourne,Saturday,-1.2102282068295867,1.2556021266993582,-1.0375296689408775,1.493955973628025,1.0783423632476334,-1.0634923802175307
0.6077555907606885,0.8290433702680818,-0.8090532126978844,-0.37005863885679924,1.598205241473803,3.222687432208448,M.C.G.,Geelong,Hawthorn,Sunday,-1.4165457870887295,0.5194748647275037,-1.6144444220659098,0.33963419856109733,1.0783423632476334,0.9402982274263747
-1.4027208046463002,0.40142117237983166,-1.5738291994212832,-0.37005863885679924,1.598205241473803,3.222687432208448,M.C.G.,Collingwood,Carlton,Friday,1.3343552830331735,1.0102263727087404,-1.6144444220659098,0.14724723604994272,1.0783423632476334,-1.0634923802175307
0.6077555907606885,0.9715841028974985,0.174230198803628,-0.37005863885679924,-0.5077962022458916,-0.31030002786051086,S.C.G.,Sydney,Geelong,Sunday,-0.522502939299111,-0.8868578148605177,1.0778244258509073,-1.5842354265504488,-0.927349266876903,-1.0634923802175307
-1.1155098910167305,-0.45382322339666864,1.3760210350832547,-0.37005863885679924,-0.7133604674159787,-0.31030002786051086,Subiaco,Fremantle,Melbourne,Sunday,-0.7975930463113013,1.6564635069810612,-0.8452247512325335,1.493955973628025,-0.927349266876903,-1.0634923802175307
1.7565992452789678,0.25888043975041497,-0.32833687818603347,-0.06689869007728595,-0.28178885832218226,-0.31030002786051086,Adelaide Oval,Port Adelaide,Geelong,Thursday,1.0592651760209832,0.20064267482886572,-1.4221395043575658,-0.23752668897236648,1.0783423632476334,0.9402982274263747
1.7565992452789678,1.5417470334151655,0.28348391119268496,-0.37005863885679924,-0.022020073446946217,-0.31030002786051086,Perth Stadium,Fremantle,Port Adelaide,Sunday,-0.7975930463113013,-0.7002171676610093,0.8855195081425632,-1.1994615015281396,1.0783423632476334,0.9402982274263747
-0.8282989773871606,-0.45382322339666864,0.4145883660595537,-0.33974264397884785,-0.29085667939309595,-0.31030002786051086,Docklands,St Kilda,Gold Coast,Sunday,0.027677274725269593,-1.402127814166768,0.8855195081425632,-0.8146875765058303,-0.927349266876903,0.9402982274263747
-1.4027208046463002,1.5417470334151655,-0.2846353932304108,-0.33974264397884785,-1.4388671157772037,-0.31030002786051086,Sydney Showground,Greater Western Sydney,North Melbourne,Saturday,0.027677274725269593,-2.1673896414697666,1.6547391789759396,-0.23752668897236648,-0.927349266876903,-1.0634923802175307
0.03333376350154884,-1.0239861539143356,0.8079017306601589,0.44847322284788665,-0.29085667939309595,-0.31030002786051086,Docklands,St Kilda,Geelong,Sunday,-0.522502939299111,-0.8210214722484813,0.1162998373091869,-1.5842354265504488,1.0783423632476334,0.9402982274263747
-0.253877150128021,0.6865026376386651,-0.8746054401313188,-0.37005863885679924,-0.29085667939309595,-0.31030002786051086,Docklands,North Melbourne,Port Adelaide,Saturday,-0.006708988651254196,0.5406583830576293,-0.2683099981075013,-0.04513972646121188,-0.927349266876903,-1.0634923802175307
